acco_ls_ratio,avg_quote_per_trade,avg_quote_per_trade_rank,close,close_time,funding_rate,global_ls_ratio,number_of_trades,number_of_trades_rank,oi,oi_change_pct,oi_rank,oi_value,oi_value_rank,posit_ls_ratio,price_abs_rank,price_change_pct,quote_volume,quote_volume_rank,rsi,source,taker_quote_imbalance_pct,timeframe,timestamp
2.3727,62.061910388054514,0.25984251968503935,0.02336,1784372399999,5e-05,2.0769,11519.0,0.6456692913385826,395728127.0,-0.3183216577868242,0.00984251968503937,9391617.7740275,0.19881889763779528,1.1935,0.6982248520710059,-1.6006739679865323,714891.14576,0.5354330708661418,29.854004837649654,ESPORTSUSDT_5m_limit500_20260718_182823_enriched_candles.csv,-12.7857761174015,5m,1784372100000
2.4048,75.6375026975213,0.6149312377210217,0.02454,1784372699999,5e-05,2.0969,15492.0,0.7917485265225933,394614945.0,-0.2812996913914123,0.0019646365422396855,9209744.5707792,0.1905697445972495,1.2078,0.9625984251968503,5.0513698630137105,1171776.19179,0.7760314341846758,44.01112170143417,ESPORTSUSDT_5m_limit500_20260718_182823_enriched_candles.csv,18.091852404524086,5m,1784372400000
2.4048,74.45206357354014,0.7468085106382979,0.02384,1784373299999,5e-05,2.0969,26047.0,0.7297872340425532,394614945.0,-0.20951844161433142,0.0,9209744.5707792,0.6042553191489362,1.2078,0.7803837953091685,2.0547945205479534,1939252.8999,0.7297872340425532,26.30011063159762,ESPORTSUSDT_15m_limit500_20260718_182815_enriched_candles.csv,9.475865538191321,15m,1784372400000
2.4048,71.92834782149515,0.8821138211382114,0.02427,1784375999999,5e-05,2.0969,107280.0,0.9146341463414634,394614945.0,-1.408306516792046,0.3434959349593496,9209744.5707792,0.5447154471544715,1.2078,0.8920570264765784,3.8955479452054798,7716473.15429,0.9126016260162602,44.07380452007863,ESPORTSUSDT_1h_limit500_20260718_182804_enriched_candles.csv,7.093222280773453,1h,1784372400000
2.4095,73.1728305158207,0.5490196078431373,0.02393,1784372999999,5e-05,2.126,6068.0,0.31862745098039214,392938671.0,-0.4247872568536426,0.0,9641308.26589782,0.22549019607843138,1.2024,0.8487229862475442,-2.485737571312141,444012.73557,0.33725490196078434,39.56560488998477,ESPORTSUSDT_5m_limit500_20260718_182823_enriched_candles.csv,-5.757879637659515,5m,1784372700000
2.4341,72.08914030309784,0.5225048923679061,0.02384,1784373299999,5e-05,2.1586,4487.0,0.21330724070450097,393341025.0,0.10239613193989694,0.0019569471624266144,9416029.52765475,0.20156555772994128,1.194,0.26862745098039215,-0.3760969494358557,323463.97254,0.23874755381604695,38.94063342471524,ESPORTSUSDT_5m_limit500_20260718_182823_enriched_candles.csv,-0.8252242062815589,5m,1784373000000
2.4352,70.26386778156531,0.484375,0.02429,1784373599999,5e-05,2.1546,7334.0,0.400390625,392949272.0,-0.09959627272543292,0.001953125,9379699.12264,0.197265625,1.1998,0.776908023483366,1.8875838926174504,515315.20631,0.40625,43.726910400542856,ESPORTSUSDT_5m_limit500_20260718_182823_enriched_candles.csv,15.37569178626865,5m,1784373300000
2.4352,65.60469519842773,0.6220806794055201,0.02457,1784374199999,5e-05,2.1546,21116.0,0.6751592356687898,392949272.0,-0.42210084060552155,0.0,9379699.12264,0.6093418259023354,1.1998,0.8531914893617021,3.062080536912748,1385308.74381,0.6518046709129511,32.41211497561716,ESPORTSUSDT_15m_limit500_20260718_182815_enriched_candles.csv,8.211241763850548,15m,1784373300000
2.4614,64.63427052064631,0.3216374269005848,0.02445,1784373899999,5e-05,2.201,7241.0,0.3908382066276803,393377521.0,0.1089832786355105,0.005847953216374269,9570875.08593,0.21832358674463936,1.2068,0.40234375,0.6587072869493671,468016.75284,0.36257309941520466,45.36672562742504,ESPORTSUSDT_5m_limit500_20260718_182823_enriched_candles.csv,8.436288188491002,5m,1784373600000
2.4941,61.45494338174591,0.23929961089494164,0.02457,1784374199999,5e-05,2.2154,6541.0,0.3560311284046693,393086974.0,-0.07385958385761615,0.0038910505836575876,9603114.77482,0.2237354085603113,1.2067,0.3391812865497076,0.4907975460122893,401976.78466,0.3035019455252918,46.62302758938282,ESPORTSUSDT_5m_limit500_20260718_182823_enriched_candles.csv,-1.2352628185231893,5m,1784373900000
