anchor_close_time,anchor_time,anchor_timestamp,campaign_index,campaign_profile_outcome,coverage_complete,decision_available_time,first_negative_minutes,first_positive_minutes,future_rows,gap_truncated,horizon_minutes,mae_close_pct,mae_percentile,matched_control_count,mfe_close_pct,mfe_percentile,observed_minutes,path_class,stage,stage_review_status,symbol,terminal_percentile,terminal_return_pct
1782999899999,2026-07-02T13:30:00+00:00,1782999000000,1,accepted_expansion,True,2026-07-02T13:44:59.999000+00:00,15,,3,False,45,-0.6668313163744055,0.25,12,-0.12348728081006399,0.16666666666666666,45,MATCHED_CONTROL_LIKE,EARLY_BUILD,PASS,AKEUSDT,0.16666666666666666,-0.6668313163744055
1782999899999,2026-07-02T13:30:00+00:00,1782999000000,1,accepted_expansion,True,2026-07-02T13:44:59.999000+00:00,15,,4,False,60,-1.160780439614706,0.08333333333333333,12,-0.12348728081006399,0.08333333333333333,60,NEGATIVE_PATH_OUTLIER,EARLY_BUILD,PASS,AKEUSDT,0.08333333333333333,-1.160780439614706
1782999899999,2026-07-02T13:30:00+00:00,1782999000000,1,accepted_expansion,True,2026-07-02T13:44:59.999000+00:00,15,90,12,False,180,-1.8029142998271075,0.25,12,0.02469745616202612,0.16666666666666666,180,MATCHED_CONTROL_LIKE,EARLY_BUILD,PASS,AKEUSDT,0.16666666666666666,-1.8029142998271075
1782999899999,2026-07-02T13:30:00+00:00,1782999000000,1,accepted_expansion,True,2026-07-02T13:44:59.999000+00:00,15,90,16,False,240,-2.049888861447269,0.25,12,0.02469745616202612,0.16666666666666666,240,MATCHED_CONTROL_LIKE,EARLY_BUILD,PASS,AKEUSDT,0.16666666666666666,-1.6053346505309984
1782999899999,2026-07-02T13:30:00+00:00,1782999000000,1,accepted_expansion,True,2026-07-02T13:44:59.999000+00:00,15,90,48,False,720,-2.049888861447269,0.2727272727272727,12,0.8397135095085329,0.36363636363636365,720,MATCHED_CONTROL_LIKE,EARLY_BUILD,PASS,AKEUSDT,0.45454545454545453,0.8397135095085329
1782999899999,2026-07-02T13:30:00+00:00,1782999000000,1,accepted_expansion,True,2026-07-02T13:44:59.999000+00:00,15,90,96,False,1440,-2.049888861447269,0.2,12,23.24030624845641,0.6,1440,MATCHED_CONTROL_LIKE,EARLY_BUILD,PASS,AKEUSDT,0.7,19.6591751049642
1783028699999,2026-07-02T21:30:00+00:00,1783027800000,1,accepted_expansion,True,2026-07-02T21:44:59.999000+00:00,15,,3,False,45,-0.6239081607187447,0.5,12,-0.09982530571498449,0.3333333333333333,45,MATCHED_CONTROL_LIKE,IGNITION_CANDIDATE,PASS,AKEUSDT,0.16666666666666666,-0.3743448964312446
1783028699999,2026-07-02T21:30:00+00:00,1783027800000,1,accepted_expansion,True,2026-07-02T21:44:59.999000+00:00,15,,4,False,60,-0.6239081607187447,0.5,12,-0.0499126528574978,0.3333333333333333,60,MATCHED_CONTROL_LIKE,IGNITION_CANDIDATE,PASS,AKEUSDT,0.4166666666666667,-0.0499126528574978
1783028699999,2026-07-02T21:30:00+00:00,1783027800000,1,accepted_expansion,True,2026-07-02T21:44:59.999000+00:00,15,75,12,False,180,-0.6239081607187447,0.5833333333333334,12,0.6239081607187336,0.4166666666666667,180,MATCHED_CONTROL_LIKE,IGNITION_CANDIDATE,PASS,AKEUSDT,0.3333333333333333,0.0
1783028699999,2026-07-02T21:30:00+00:00,1783027800000,1,accepted_expansion,True,2026-07-02T21:44:59.999000+00:00,15,75,16,False,240,-0.6239081607187447,0.75,12,1.896680808584983,0.6666666666666666,240,MATCHED_CONTROL_LIKE,IGNITION_CANDIDATE,PASS,AKEUSDT,0.9166666666666666,1.896680808584983
1783028699999,2026-07-02T21:30:00+00:00,1783027800000,1,accepted_expansion,True,2026-07-02T21:44:59.999000+00:00,15,75,48,False,720,-0.6239081607187447,0.8181818181818182,12,11.804342400798596,0.6363636363636364,720,MATCHED_CONTROL_LIKE,IGNITION_CANDIDATE,PASS,AKEUSDT,0.7272727272727273,8.959321187921132
1783028699999,2026-07-02T21:30:00+00:00,1783027800000,1,accepted_expansion,True,2026-07-02T21:44:59.999000+00:00,15,75,96,False,1440,-0.6239081607187447,0.8,12,26.503618667332173,0.6,1440,MATCHED_CONTROL_LIKE,IGNITION_CANDIDATE,PASS,AKEUSDT,0.4,0.9732967307212403
