acco_ls_ratio,avg_quote_per_trade,avg_quote_per_trade_rank,close,close_time,funding_rate,global_ls_ratio,number_of_trades,number_of_trades_rank,oi,oi_change_pct,oi_rank,oi_value,oi_value_rank,posit_ls_ratio,price_abs_rank,price_change_pct,quote_volume,quote_volume_rank,rsi,source,taker_quote_imbalance_pct,timeframe,timestamp
5.0132,56.29075166833883,,0.03746,1781971199999,0.00022362,4.4113,6977.0,,170411543.0,0.3996093329326156,,6335901.16874,,1.5083,,0.7530930607853703,392740.57439,,52.74363490315708,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,-10.516433336216977,4h,1781956800000
5.2305,51.41259222748815,,0.03707,1781985599999,5e-05,4.5127,5697.0,,170338465.0,-0.0428832452975314,,6380228.2059637,,1.504,,-1.041110517885746,292897.53792,,50.19289702019838,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,-26.142571645963802,4h,1781971200000
5.1843,55.0172217791298,,0.03639,1781999999999,5e-05,4.4675,5424.0,,170321030.0,-0.010235503765987364,,6313800.5821,,1.5101,,-1.8343674130024246,298413.41093,,46.01441383513522,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,-16.59581561554453,4h,1781985600000
5.1958,47.76109407281645,,0.03676,1782014399999,5e-05,4.596,5301.0,,169870605.0,-0.2644564796255633,,6181591.31595,,1.501,,1.0167628469359702,253181.55968,,48.52541406503086,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,-0.5859578406401543,4h,1782000000000
5.0132,41.15257999267721,,0.03616,1782028799999,0.00035425,4.3937,6828.0,,170112875.0,0.1426203197427922,,6245694.205625,,1.5017,,-1.6322089227421177,280989.81619,,44.87992916458432,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,-6.788238822542354,4h,1782014400000
4.9207,49.640576820458335,,0.03556,1782043199999,5e-05,4.4555,6589.0,,169512954.0,-0.3526605496497526,,6129334.147209,,1.5003,,-1.6592920353982188,327081.76067,,41.520730257031666,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,-33.690678056848064,4h,1782028800000
5.068,55.993667220107625,,0.03599,1782057599999,5e-05,4.5928,7619.0,,169592533.0,0.04694567472407485,,6023926.77216,,1.4994,,1.2092238470191141,426615.75055,,44.71445192997808,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,-5.690515978067416,4h,1782043200000
4.9277,41.36373140761709,,0.03631,1782071999999,0.00052064,4.4615,3886.0,,170181120.0,0.34705950172935207,,6123690.2079744,,1.4997,,0.8891358710753083,160739.46025,,47.03274735394178,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,13.205761408546222,4h,1782057600000
4.9559,40.73044619855967,,0.03662,1782086399999,0.00052064,4.3792,5832.0,,170758169.0,0.3390793291288663,,6196245.32830723,,1.4998,,0.8537592949600548,237539.96223,,49.252811602565586,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,5.7750766570878405,4h,1782072000000
4.872,37.788699050259964,,0.03607,1782100799999,0.00040877,4.3447,5770.0,,171623667.0,0.5068559853203869,,6284858.68554,,1.4965,,-1.5019115237575154,218040.79352,,45.600923880412864,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,-18.4173994653512,4h,1782086400000
5.0423,37.99179866389839,,0.03634,1782115199999,0.00010642,4.5586,4094.0,,171503425.0,-0.07006143272768606,,6186128.53975,,1.5003,,0.7485444968117427,155538.42373,,47.65286577382083,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,-10.399630279190061,4h,1782100800000
5.0205,47.897548711890906,,0.03804,1782129599999,0.00031822,4.5371,11513.0,,172082251.0,0.33750113153716566,,6250178.78870088,,1.5029,,4.678040726472199,551444.47832,,58.31459014403541,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,9.739780291866982,4h,1782115200000
4.9032,44.01489908906443,,0.03807,1782143999999,0.00040594,4.4054,13799.0,,172725474.0,0.3737881136852472,,6567022.52148,,1.5042,,0.07886435331230235,607361.59253,,58.47532047757645,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,16.11261824152408,4h,1782129600000
5.2696,52.392975043949605,,0.0369,1782158399999,0.00040594,4.7504,13652.0,,170500224.0,-1.288316047695437,,6491654.51361408,,1.4944,,-3.0732860520094496,715268.8953,,50.32544966633295,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,5.094009821959047,4h,1782144000000
5.3452,58.49583401084311,0.7916666666666666,0.03687,1782172799999,5e-05,4.9137,9038.0,0.6666666666666666,170364801.0,-0.07942687512246804,0.625,6288164.80491,0.5416666666666666,1.4569,,-0.08130081300813385,528685.34779,0.6666666666666666,50.1325117188006,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,-1.9567155082400995,4h,1782158400000
5.4433,43.166513983393656,0.28,0.03762,1782187199999,5e-05,4.8962,4697.0,0.24,171169477.0,0.4723252662972355,0.84,6312701.21294891,0.6,1.4429,0.7916666666666666,2.0341741253051326,202753.11618,0.16,54.79814830832617,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,10.276806932773223,4h,1782172800000
5.5147,73.04963107328483,0.9230769230769231,0.0355,1782201599999,0.00012052,4.8309,19240.0,0.9230769230769231,170838043.0,-0.19362914802854014,0.8076923076923077,6426072.987445,0.8076923076923077,1.448,0.96,-5.635300372142482,1405474.90185,0.9230769230769231,42.65083500613874,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,-15.21919628791982,4h,1782187200000
5.1843,69.64321821498606,0.8888888888888888,0.03696,1782215999999,0.00012052,4.6689,19378.0,0.9259259259259259,169370423.0,-0.8590709506078764,0.07407407407407407,6011345.8642429,0.037037037037037035,1.4331,0.8461538461538461,4.112676056338027,1349546.28257,0.8518518518518519,50.74811063764189,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,0.18595483700054258,4h,1782201600000
5.2112,72.97322234969693,0.8928571428571429,0.03858,1782230399999,0.00027628,4.7637,18313.0,0.8571428571428571,174620708.0,3.099883029754258,1.0,6453033.17723556,0.8571428571428571,1.3715,0.8518518518518519,4.3831168831169,1336358.62089,0.8214285714285714,57.858153613961555,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,15.537312583931856,4h,1782216000000
5.3251,66.01192278653104,0.8275862068965517,0.03497,1782244799999,0.00027628,4.7208,49061.0,1.0,168411874.0,-3.5556115142998945,0.0,6497330.09892,0.896551724137931,1.3863,1.0,-9.357179885951272,3238610.94383,1.0,42.97125478708973,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,-13.311269935998496,4h,1782230400000
4.4615,48.84398215235627,0.4,0.03555,1782259199999,5e-05,4.2466,14663.0,0.8,171010652.0,1.5431085340217754,0.8,5982874.35437428,0.0,1.4095,0.5862068965517241,1.6585644838432945,716199.3103,0.7666666666666667,45.4019058901911,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,0.4407553448603249,4h,1782244800000
4.2798,46.3328700098884,0.3225806451612903,0.03541,1782273599999,5e-05,3.9456,7079.0,0.5161290322580645,172186861.0,0.687798675839213,0.9354838709677419,6121050.05926568,0.16129032258064516,1.4042,0.06666666666666667,-0.3938115330520464,327990.3868,0.4838709677419355,44.90439523589982,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,-9.061403814290083,4h,1782259200000
4.3163,39.26322203643461,0.0625,0.03531,1782287999999,5e-05,3.985,4611.0,0.1875,170949067.0,-0.7188666968033108,0.75,6048796.82608254,0.125,1.419,0.06451612903225806,-0.2824060999717437,181042.71681,0.125,44.529052167325425,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,-16.179281556374693,4h,1782273600000
4.2383,41.9454616607523,0.18181818181818182,0.03548,1782302399999,5e-05,3.8996,4227.0,0.18181818181818182,171088289.0,0.08144063167072613,0.7878787878787878,6039416.6017,0.12121212121212122,1.4231,0.125,0.48145001416028954,177303.46644,0.12121212121212122,45.365123094897356,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,-7.936308726801898,4h,1782288000000
4.2743,71.83714585092659,0.8823529411764706,0.03451,1782316799999,0.00018198,3.8924,17052.0,0.8235294117647058,170874967.0,-0.12468533132621307,0.7058823529411765,6055754.15049056,0.17647058823529413,1.4332,0.7575757575757576,-2.733934611048472,1224967.01105,0.7941176470588235,41.51973964203314,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,-20.84276297784958,4h,1782302400000
4.0403,61.62938990523969,0.7428571428571429,0.03412,1782331199999,5e-05,3.6664,12558.0,0.6857142857142857,168631522.0,-1.3129161277321555,0.02857142857142857,5817116.35554244,0.0,1.446,0.47058823529411764,-1.1301072152999136,773941.87843,0.7714285714285715,40.049813173619775,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,-19.44750123036705,4h,1782316800000
3.8193,36.1086435538006,0.0,0.03401,1782345599999,0.00023433,3.3668,5065.0,0.25,170549073.0,1.137124884634555,0.6388888888888888,5814364.11318819,0.0,1.4688,0.08571428571428572,-0.32239155920280593,182890.2796,0.16666666666666666,39.623715709869586,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,-12.248961579038452,4h,1782331200000
3.9164,31.129849122050242,0.0,0.03413,1782359999999,0.00019257,3.5269,3941.0,0.08108108108108109,171659778.0,0.6512524404046482,0.8918918918918919,5838149.04978,0.05405405405405406,1.471,0.1111111111111111,0.352837400764483,122682.73539,0.0,40.36905394125225,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,-14.321654986046367,4h,1782345600000
3.8216,61.85452174607472,0.7631578947368421,0.03377,1782374399999,0.00019257,3.4464,7388.0,0.5526315789473685,172428920.0,0.4480618633911915,0.9473684210526315,5884999.0396,0.07894736842105263,1.4682,0.4864864864864865,-1.054790506885439,456981.20666,0.5789473684210527,38.820747747954464,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,-12.513176692306482,4h,1782360000000
3.8948,41.15783473421927,0.1794871794871795,0.03373,1782388799999,0.00014048,3.4643,4816.0,0.2564102564102564,173496161.0,0.6189454761996949,0.9743589743589743,5858965.35697,0.07692307692307693,1.469,0.05263157894736842,-0.11844832691737528,198216.13208,0.20512820512820512,38.643399957071885,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,-2.1002761562917516,4h,1782374400000
3.81,65.34128863087834,0.825,0.03294,1782403199999,0.00014048,3.4307,16076.0,0.825,174840749.0,0.7749958225300446,1.0,5897378.46377,0.125,1.4689,0.7692307692307693,-2.342128668840815,1050426.55603,0.8,35.22111067506367,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,-22.348434597582227,4h,1782388800000
3.6555,36.46785122196112,0.04878048780487805,0.03282,1782417599999,0.00053568,3.3141,4681.0,0.21951219512195122,174726994.0,-0.06506206399287118,0.975609756097561,5755507.18236,0.0,1.4785,0.15,-0.36429872495444826,170706.01157,0.12195121951219512,34.7181468374567,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,-6.36212575650653,4h,1782403200000
3.5413,27.733128394685856,0.0,0.03337,1782431999999,0.00053568,3.2301,3613.0,0.0,175612123.0,0.5065782794843932,1.0,5763589.87686,0.023809523809523808,1.4793,0.6829268292682927,1.675807434491139,100199.79289,0.0,39.016593304025754,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,-11.544870299980918,4h,1782417600000
3.5893,51.32012986531519,0.5348837209302325,0.03319,1782446399999,0.00010019,3.2194,7202.0,0.5581395348837209,175685858.0,0.041987420196498704,1.0,5868891.4980048,0.13953488372093023,1.4825,0.21428571428571427,-0.5394066526820507,369607.57529,0.5348837209302325,38.13168246458057,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,0.1253369846753031,4h,1782432000000
3.5331,43.52929884003621,0.3409090909090909,0.03465,1782460799999,0.00028492,3.1824,7733.0,0.6136363636363636,176502457.0,0.4648063363187793,1.0,5859881.5724,0.13636363636363635,1.4798,0.8837209302325582,4.398915335944564,336612.06793,0.5227272727272727,48.36191155675427,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,-3.4137655434236134,4h,1782446400000
3.5914,56.82861881936685,0.6888888888888889,0.035,1782475199999,0.00060925,3.3085,8055.0,0.6222222222222222,175617660.0,-0.5012944380711981,0.9555555555555556,6073661.2555062,0.4,1.4867,0.4318181818181818,1.0101010101010166,457754.52459,0.6222222222222222,50.4760442965188,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,-4.122144834483243,4h,1782460800000
3.6838,43.66695510990665,0.34782608695652173,0.03464,1782489599999,0.00040562,3.4053,6642.0,0.45652173913043476,174747075.0,-0.495727479799013,0.8913043478260869,6116147.625,0.41304347826086957,1.4961,0.4666666666666667,-1.0285714285714453,290035.91584,0.41304347826086957,48.28624328147523,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,-15.345709489494089,4h,1782475200000
3.8263,49.504850246249646,0.5106382978723404,0.03496,1782503999999,0.0001724,3.5269,3533.0,0.0,174132943.0,-0.3514405033675061,0.8297872340425532,6031864.14841306,0.2978723404255319,1.507,0.41304347826086957,0.9237875288683695,174900.63592,0.14893617021276595,50.348231696690355,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,-4.195600594246253,4h,1782489600000
3.8757,40.84336726199843,0.16666666666666666,0.03557,1782518399999,0.00040367,3.5537,3813.0,0.041666666666666664,173975494.0,-0.09041884739753314,0.8125,6092600.92282072,0.4166666666666667,1.5172,0.7021276595744681,1.744851258581237,155735.75937,0.0625,54.10496510826731,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,-2.063374553795009,4h,1782504000000
3.9261,49.67266338447489,0.5510204081632653,0.03637,1782532799999,0.00052785,3.6125,10950.0,0.7142857142857143,173779181.0,-0.11283945542353013,0.7959183673469388,6177849.88455,0.5102040816326531,1.5133,0.7708333333333334,2.2490863086870982,543915.66406,0.673469387755102,58.535875733044854,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,3.0859704121608877,4h,1782518400000
4.0505,39.671001060897915,0.14,0.03607,1782547199999,0.00022541,3.7371,6749.0,0.48,172345593.0,-0.8249480701603695,0.72,6269932.67334,0.66,1.5207,0.3469387755102041,-0.8248556502612137,267739.58616,0.4,56.339258611370376,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,-9.868418368365802,4h,1782532800000
4.152,43.93910519558011,0.37254901960784315,0.03517,1782561599999,0.00020536,3.8709,9050.0,0.6666666666666666,170863333.0,-0.8600510022904961,0.5098039215686274,6163040.42131,0.49019607843137253,1.5239,0.8,-2.4951483227058424,397648.90202,0.5882352941176471,50.24737545528853,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,-13.189834402550924,4h,1782547200000
4.2329,42.18301219274169,0.2692307692307692,0.03496,1782575999999,0.00020536,3.9529,6558.0,0.4230769230769231,170194409.0,-0.3914965184484642,0.3076923076923077,5987677.5807926,0.21153846153846154,1.5218,0.23529411764705882,-0.5970998009667383,276636.19396,0.40384615384615385,48.91822961302174,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,5.864193057234458,4h,1782561600000
4.1414,42.36033305317769,0.2830188679245283,0.03456,1782590399999,0.00010197,3.9358,3855.0,0.07547169811320754,170319108.0,0.07326856430400763,0.32075471698113206,5954356.01568,0.18867924528301888,1.5076,0.5384615384615384,-1.1441647597253968,163299.08392,0.11320754716981132,46.40050985921185,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,-6.976250672404872,4h,1782576000000
4.123,32.483668571428574,0.037037037037037035,0.03416,1782604799999,5e-05,3.8333,2793.0,0.0,170681338.0,0.21267725286584493,0.48148148148148145,5898747.04128,0.18518518518518517,1.501,0.5471698113207547,-1.157407407407396,90726.88632,0.0,43.96373225882673,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,-7.3074596394900295,4h,1782590400000
4.1203,45.26603036172695,,0.03407,1782608399999,0.00016533,3.8662,857.0,,170786394.0,,,5833006.05126114,,1.4995,,,38792.98802,,17.01202837320436,LYNUSDT_1h_limit500_20260718_190125_enriched_candles.csv,-27.716212926049298,1h,1782604800000
4.1203,27.033669515987096,0.0,0.03391,1782619199999,0.00016533,3.8662,3409.0,0.01818181818181818,170786394.0,0.06155095878144223,0.509090909090909,5833006.05126114,0.07272727272727272,1.4995,0.25925925925925924,-0.7318501170960223,92157.77938,0.01818181818181818,42.46278204713248,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,-6.663448990756275,4h,1782604800000
4.071,18.58567062430323,,0.03396,1782611999999,0.00016533,3.8193,897.0,,170857595.0,0.041690089199963865,,5821118.26165,,1.4977,,-0.32286469034342735,16671.34655,,16.103961375712927,LYNUSDT_1h_limit500_20260718_190125_enriched_candles.csv,-10.772000957535125,1h,1782608400000
4.0736,24.813026307277628,,0.03394,1782615599999,0.00016533,3.8193,742.0,,170841139.0,-0.009631412639277137,,5804264.48630357,,1.4973,,-0.05889281507656108,18411.26552,,15.937389766448405,LYNUSDT_1h_limit500_20260718_190125_enriched_candles.csv,2.166755563688162,1h,1782612000000
4.0327,20.024292760131434,,0.03391,1782619199999,0.00016533,3.8426,913.0,,170927805.0,0.0507289991785953,,5802383.639652,,1.4927,,-0.08839127872715125,18282.17929,,15.675472076068004,LYNUSDT_1h_limit500_20260718_190125_enriched_candles.csv,32.86244454065848,1h,1782615600000
3.9801,61.65934145471181,,0.03382,1782622799999,0.00016533,3.7824,1093.0,,171047553.0,0.07005764802279213,,5801932.99776,,1.4929,,-0.26540843409024184,67393.66021,,14.885145370928768,LYNUSDT_1h_limit500_20260718_190125_enriched_candles.csv,-8.833145508717585,1h,1782619200000
3.9801,42.87472862855799,0.3392857142857143,0.03386,1782633599999,0.00016533,3.7824,4251.0,0.25,171047553.0,0.15291557710388481,0.6071428571428571,5801932.99776,0.03571428571428571,1.4929,0.05454545454545454,-0.14744913005013682,182260.4714,0.25,42.15281679428489,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,9.671212317516252,4h,1782619200000
3.985,50.61314560899438,,0.03412,1782626399999,0.00015502,3.7801,1601.0,,170552228.0,-0.2895832131547649,,5767813.70052888,,1.4959,,0.8870490833825961,81031.64612,,27.929103123659033,LYNUSDT_1h_limit500_20260718_190125_enriched_candles.csv,30.86440571991183,1h,1782622800000
3.9432,26.532365084745763,,0.03397,1782629999999,0.00015502,3.7304,708.0,,170734875.0,0.10709153562040719,,5825473.935,,1.4981,,-0.43962485345837576,18784.91448,,25.800082790930475,LYNUSDT_1h_limit500_20260718_190125_enriched_candles.csv,-14.227071849836811,1h,1782626400000
3.9751,17.727032497055358,,0.03386,1782633599999,0.00015502,3.7619,849.0,,170754463.0,0.011472758567920849,,5799589.9585635,,1.4963,,-0.3238151309979398,15050.25059,,24.33506964269911,LYNUSDT_1h_limit500_20260718_190125_enriched_candles.csv,8.254908996834187,1h,1782630000000
4.0176,44.55640684971098,,0.03418,1782637199999,0.00015502,3.7916,2076.0,,170799534.0,0.02639521053104943,,5781419.0462961,,1.4963,,0.945067926757237,92499.10062,,35.762554659145295,LYNUSDT_1h_limit500_20260718_190125_enriched_candles.csv,11.149710117040922,1h,1782633600000
4.0176,48.08736057761733,0.5263157894736842,0.03454,1782647999999,0.00015502,3.7916,5263.0,0.3684210526315789,170799534.0,-0.1450000281500663,0.5087719298245614,5781419.0462961,0.03508771929824561,1.4963,0.7321428571428571,2.008269344359115,253083.77872,0.40350877192982454,47.74005407213464,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,15.273663486258549,4h,1782633600000
4.0025,35.78918751889169,,0.03408,1782640799999,0.00023913,3.8403,794.0,,170912160.0,0.065940460938263,,5831418.6427824,,1.4952,,-0.29256875365711865,28416.61489,,34.03278521278857,LYNUSDT_1h_limit500_20260718_190125_enriched_candles.csv,-5.575759168125188,1h,1782637200000
4.0403,62.092042771773684,,0.03443,1782644399999,0.00023913,3.8497,1573.0,,170984101.0,0.04209238242616209,,5827138.16208,,1.4946,,1.0269953051643244,97670.78328,,44.20484498279317,LYNUSDT_1h_limit500_20260718_190125_enriched_candles.csv,19.60826791477329,1h,1782640800000
4.0684,42.069853573170725,,0.03454,1782647999999,0.00023913,3.8828,820.0,,171206351.0,0.1299828455980201,,5894634.66493,,1.4995,,0.31948881789136685,34497.27993,,46.97237449048986,LYNUSDT_1h_limit500_20260718_190125_enriched_candles.csv,31.233408233528525,1h,1782644400000
4.0787,49.87606001614205,,0.03423,1782651599999,0.00023913,3.8567,1239.0,,171173582.0,-0.019140060989908392,,5912335.52228,,1.4987,,-0.8975101331789359,61796.43836,,40.826402502613185,LYNUSDT_1h_limit500_20260718_190125_enriched_candles.csv,-24.595178239006845,1h,1782648000000
4.0787,33.50173389691135,0.06896551724137931,0.0347,1782662399999,0.00023913,3.8567,9972.0,0.7068965517241379,171173582.0,0.21899825558071573,0.6551724137931034,5912335.52228,0.2413793103448276,1.4987,0.15789473684210525,0.4632310364794501,334079.29042,0.5689655172413793,48.98852528018774,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,2.978012132237338,4h,1782648000000
4.0813,23.935348334910124,,0.03425,1782655199999,0.00036024,3.9407,1057.0,,171129410.0,-0.025805383917243407,,5857759.7043,,1.4963,,0.05842827928719263,25299.66319,,41.359490351207334,LYNUSDT_1h_limit500_20260718_190125_enriched_candles.csv,23.424028476167237,1h,1782651600000
4.1046,24.233024651041667,,0.0343,1782658799999,0.00036024,3.9702,1920.0,,171123722.0,-0.0033238003917634984,,5859288.21994054,,1.4935,,0.14598540145984717,46527.40733,,42.74811631808281,LYNUSDT_1h_limit500_20260718_190125_enriched_candles.csv,-1.2668409520853576,1h,1782655200000
4.1282,34.82553536136206,,0.0347,1782662399999,0.00036024,4.0025,5756.0,,171042057.0,-0.04772278153230003,,5864496.77289159,,1.4878,,1.1661807580175099,200455.78154,,52.449196169088935,LYNUSDT_1h_limit500_20260718_190125_enriched_candles.csv,9.883024449482788,1h,1782658800000
4.0125,33.39936151481065,,0.03447,1782665999999,0.00029946,3.8591,2667.0,,170991533.0,-0.029538933807371492,,5927221.43135139,,1.4802,,-0.6628242074927959,89076.09716,,47.46851779465034,LYNUSDT_1h_limit500_20260718_190125_enriched_candles.csv,-9.139677398950825,1h,1782662400000
4.0125,40.43521789489467,0.1864406779661017,0.03584,1782676799999,0.00029946,3.8591,13339.0,0.7966101694915254,170991533.0,-0.10635344418976622,0.576271186440678,5927221.43135139,0.2542372881355932,1.4802,0.8620689655172413,3.2853025936599334,539365.3715,0.711864406779661,56.89075336210691,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,-1.034222379624915,4h,1782662400000
4.123,38.82785467538323,,0.03487,1782669599999,0.00029946,3.9751,2218.0,,170893135.0,-0.05754553940399143,,5884988.7863291,,1.4783,,1.16042935886278,86120.18167,,55.40072885925295,LYNUSDT_1h_limit500_20260718_190125_enriched_candles.csv,3.3670481805429144,1h,1782666000000
4.0994,50.455521306497175,,0.03575,1782673199999,0.00029946,3.9285,5664.0,,171175640.0,0.1653109119918783,,5966236.2091108,,1.4749,,2.5236593059936974,285780.07268,,67.1521206897087,LYNUSDT_1h_limit500_20260718_190125_enriched_candles.csv,-4.732092945872641,1h,1782669600000
4.0327,28.096422935483872,,0.03584,1782676799999,0.00029946,3.8497,2790.0,,170831057.0,-0.20130376027803765,,6107210.28775,,1.4787,,0.25174825174825166,78389.01999,,68.07850105807572,LYNUSDT_1h_limit500_20260718_190125_enriched_candles.csv,16.822127884341718,1h,1782673200000
3.9975,26.727206538759688,,0.03599,1782680399999,0.00029946,3.7755,2580.0,,170788728.0,-0.02477828138709448,,6118876.79213976,,1.4762,,0.4185267857143016,68956.19287,,69.61649057386663,LYNUSDT_1h_limit500_20260718_190125_enriched_candles.csv,-0.6276654089879394,1h,1782676800000
3.9975,32.309637998805854,0.05,0.03544,1782691199999,0.00029946,3.7755,10049.0,0.7,170788728.0,-0.11860528790041958,0.48333333333333334,6118876.79213976,0.5,1.4762,0.5084745762711864,-1.116071428571419,324679.55225,0.5166666666666667,53.74476115748111,LYNUSDT_4h_limit500_20260718_190717_enriched_candles.csv,-1.4539930701780188,4h,1782676800000
3.9975,37.05769090359016,,0.03618,1782683999999,0.00051964,3.845,2479.0,,170837285.0,0.028431033223697,,6145965.28838175,,1.4757,,0.5279244234509539,91866.01575,,71.49023664942153,LYNUSDT_1h_limit500_20260718_190125_enriched_candles.csv,-7.88248323482996,1h,1782680400000
