anchor_close_time,anchor_timestamp,campaign_index,control_causal_state,control_tier,control_time,control_timestamp,coverage_complete,distance,first_negative_minutes,first_positive_minutes,future_rows,gap_truncated,horizon_minutes,mae_close_pct,mfe_close_pct,observed_minutes,stage,symbol,terminal_return_pct
1784164499999,1784163600000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-16T01:00:00+00:00,1784163600000,True,0.5378157385322185,,15,6,False,90,0.507185122569731,1.1270780501549726,90,EARLY_BUILD,LYNUSDT,0.73260073260073
1783997999999,1783997100000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-14T02:45:00+00:00,1783997100000,True,0.5837295010540897,15,,6,False,90,-1.2408347433727984,-0.4794134235758474,90,EARLY_BUILD,LYNUSDT,-0.4794134235758474
1784266199999,1784265300000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-17T05:15:00+00:00,1784265300000,True,0.6538324274861607,90,15,6,False,90,-1.0149422046800138,0.7048209754722201,90,EARLY_BUILD,LYNUSDT,-1.0149422046800138
1784094299999,1784093400000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-15T05:30:00+00:00,1784093400000,True,0.6796961462900747,15,30,6,False,90,-0.16939582156972888,1.1575381140598529,90,EARLY_BUILD,LYNUSDT,0.9599096555618303
1784066399999,1784065500000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-14T21:45:00+00:00,1784065500000,True,0.8445867012487648,60,15,6,False,90,-0.2796420581655523,0.1677852348993314,90,EARLY_BUILD,LYNUSDT,-0.2796420581655523
1783973699999,1783972800000,1,LATENT,CAUSAL_INACTIVE,2026-07-13T20:00:00+00:00,1783972800000,True,0.09194584002426116,15,,16,False,240,-1.940133037694014,-0.471175166297122,240,EARLY_BUILD,LYNUSDT,-0.8314855875831584
1784051099999,1784050200000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-14T17:30:00+00:00,1784050200000,True,0.0743530937749899,15,75,16,False,240,-0.530281886687145,0.11163829193412411,240,EARLY_BUILD,LYNUSDT,-0.16745743790119727
1784123999999,1784123100000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-15T13:45:00+00:00,1784123100000,True,0.18770454040498588,15,,16,False,240,-0.27770063871147554,0.0,240,EARLY_BUILD,LYNUSDT,-0.13885031935574332
1784307599999,1784306700000,1,CONTINUATION_RELOAD,QUIET_NON_TRANSITION_FALLBACK,2026-07-17T16:45:00+00:00,1784306700000,True,0.2805369877510462,15,45,16,False,240,-0.9282700421940793,0.42194092827005925,240,EARLY_BUILD,LYNUSDT,-0.7594936708860689
1784138399999,1784137500000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-15T17:45:00+00:00,1784137500000,True,0.3919687108847034,,30,16,False,240,0.0,0.6674082313681939,240,EARLY_BUILD,LYNUSDT,0.1668520578420596
1784289599999,1784288700000,1,CONTINUATION_RELOAD,QUIET_NON_TRANSITION_FALLBACK,2026-07-17T11:45:00+00:00,1784288700000,True,0.39251991164287164,120,15,16,False,240,-1.0529232474369543,0.304793571626516,240,EARLY_BUILD,LYNUSDT,-0.6927126627874758
1784251799999,1784250900000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-17T01:15:00+00:00,1784250900000,True,0.46155827545935474,45,15,16,False,240,-0.5328098710039142,0.16825574873808868,240,EARLY_BUILD,LYNUSDT,-0.5328098710039142
1784164499999,1784163600000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-16T01:00:00+00:00,1784163600000,True,0.5378157385322185,150,15,16,False,240,-4.508312200619891,1.1270780501549726,240,EARLY_BUILD,LYNUSDT,-3.8038884192730493
1783997999999,1783997100000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-14T02:45:00+00:00,1783997100000,True,0.5837295010540897,15,,16,False,240,-1.522842639593902,-0.2256063169768674,240,EARLY_BUILD,LYNUSDT,-1.522842639593902
1784266199999,1784265300000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-17T05:15:00+00:00,1784265300000,True,0.6538324274861607,90,15,16,False,240,-1.0149422046800138,1.5224133070200097,240,EARLY_BUILD,LYNUSDT,1.4660276289822471
1784094299999,1784093400000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-15T05:30:00+00:00,1784093400000,True,0.6796961462900747,15,30,16,False,240,-0.16939582156972888,1.2704686617730054,240,EARLY_BUILD,LYNUSDT,1.0163749294183955
1784066399999,1784065500000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-14T21:45:00+00:00,1784065500000,True,0.8445867012487648,60,15,16,False,240,-0.47539149888143895,0.1677852348993314,240,EARLY_BUILD,LYNUSDT,-0.47539149888143895
1783973699999,1783972800000,1,LATENT,CAUSAL_INACTIVE,2026-07-13T20:00:00+00:00,1783972800000,True,0.09194584002426116,15,,24,False,360,-1.940133037694014,-0.471175166297122,360,EARLY_BUILD,LYNUSDT,-1.4689578713969031
1784051099999,1784050200000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-14T17:30:00+00:00,1784050200000,True,0.0743530937749899,15,75,24,False,360,-0.530281886687145,0.11163829193412411,360,EARLY_BUILD,LYNUSDT,-0.2790957298353436
1784123999999,1784123100000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-15T13:45:00+00:00,1784123100000,True,0.18770454040498588,15,315,24,False,360,-0.27770063871147554,0.41655095806718556,360,EARLY_BUILD,LYNUSDT,0.33324076645377954
1784307599999,1784306700000,1,CONTINUATION_RELOAD,QUIET_NON_TRANSITION_FALLBACK,2026-07-17T16:45:00+00:00,1784306700000,True,0.2805369877510462,15,45,24,False,360,-0.9282700421940793,0.42194092827005925,360,EARLY_BUILD,LYNUSDT,-0.2812939521800173
1784138399999,1784137500000,1,CONFIRMED_BUILD,QUIET_NON_TRANSITION_FALLBACK,2026-07-15T17:45:00+00:00,1784137500000,True,0.3919687108847034,255,30,24,False,360,-0.16685205784203738,0.6674082313681939,360,EARLY_BUILD,LYNUSDT,-0.16685205784203738
