anchor_close_time,anchor_time,anchor_timestamp,campaign_index,campaign_profile_outcome,coverage_complete,decision_available_time,first_negative_minutes,first_positive_minutes,future_rows,gap_truncated,horizon_minutes,mae_close_pct,mae_percentile,matched_control_count,mfe_close_pct,mfe_percentile,observed_minutes,path_class,stage,stage_review_status,symbol,terminal_percentile,terminal_return_pct
1784001599999,2026-07-14T03:45:00+00:00,1784000700000,1,accepted_expansion,True,2026-07-14T03:59:59.999000+00:00,90,15,48,False,720,-0.796359499431154,,0,2.1615472127417545,,720,INSUFFICIENT_MATCHED_CONTROLS,ACCEPTED_IGNITION,PASS,LYNUSDT,,2.0477815699658786
1784001599999,2026-07-14T03:45:00+00:00,1784000700000,1,accepted_expansion,True,2026-07-14T03:59:59.999000+00:00,90,15,96,False,1440,-0.796359499431154,,0,2.3037542662116106,,1440,INSUFFICIENT_MATCHED_CONTROLS,ACCEPTED_IGNITION,PASS,LYNUSDT,,0.9954493742889703
1784002499999,2026-07-14T04:00:00+00:00,1784001600000,1,accepted_expansion,True,2026-07-14T04:14:59.999000+00:00,,15,4,False,60,0.17030939540165768,,0,0.425773488504122,,60,INSUFFICIENT_MATCHED_CONTROLS,EXPANSION,PASS,LYNUSDT,,0.34061879080329316
1784002499999,2026-07-14T04:00:00+00:00,1784001600000,1,accepted_expansion,True,2026-07-14T04:14:59.999000+00:00,75,15,6,False,90,-0.2554640931024643,,0,0.425773488504122,,90,INSUFFICIENT_MATCHED_CONTROLS,EXPANSION,PASS,LYNUSDT,,-0.2554640931024643
1784002499999,2026-07-14T04:00:00+00:00,1784001600000,1,accepted_expansion,True,2026-07-14T04:14:59.999000+00:00,75,15,16,False,240,-0.9934714731762551,,0,0.425773488504122,,240,INSUFFICIENT_MATCHED_CONTROLS,EXPANSION,PASS,LYNUSDT,,-0.5109281862049397
1784002499999,2026-07-14T04:00:00+00:00,1784001600000,1,accepted_expansion,True,2026-07-14T04:14:59.999000+00:00,75,15,24,False,360,-0.9934714731762551,,0,0.425773488504122,,360,INSUFFICIENT_MATCHED_CONTROLS,EXPANSION,PASS,LYNUSDT,,-0.1986942946352599
1784002499999,2026-07-14T04:00:00+00:00,1784001600000,1,accepted_expansion,True,2026-07-14T04:14:59.999000+00:00,75,15,48,False,720,-0.9934714731762551,,0,1.9585580471189523,,720,INSUFFICIENT_MATCHED_CONTROLS,EXPANSION,PASS,LYNUSDT,,1.4476298609140015
1784002499999,2026-07-14T04:00:00+00:00,1784001600000,1,accepted_expansion,True,2026-07-14T04:14:59.999000+00:00,75,15,96,False,1440,-0.9934714731762551,,0,2.1004825432869856,,1440,INSUFFICIENT_MATCHED_CONTROLS,EXPANSION,PASS,LYNUSDT,,0.851546977008244
1784015099999,2026-07-14T07:30:00+00:00,1784014200000,2,failed_ignition,True,2026-07-14T07:44:59.999000+00:00,,15,4,False,60,0.0,,0,0.5991440798858827,,60,INSUFFICIENT_MATCHED_CONTROLS,EARLY_BUILD,RESTRICT,LYNUSDT,,0.5991440798858827
1784015099999,2026-07-14T07:30:00+00:00,1784014200000,2,failed_ignition,True,2026-07-14T07:44:59.999000+00:00,,15,6,False,90,0.0,,0,0.5991440798858827,,90,INSUFFICIENT_MATCHED_CONTROLS,EARLY_BUILD,RESTRICT,LYNUSDT,,0.3708987161198385
1784015099999,2026-07-14T07:30:00+00:00,1784014200000,2,failed_ignition,True,2026-07-14T07:44:59.999000+00:00,,15,16,False,240,0.0,,0,2.3965763195435086,,240,INSUFFICIENT_MATCHED_CONTROLS,EARLY_BUILD,RESTRICT,LYNUSDT,,2.3965763195435086
1784015099999,2026-07-14T07:30:00+00:00,1784014200000,2,failed_ignition,True,2026-07-14T07:44:59.999000+00:00,,15,24,False,360,0.0,,0,2.3965763195435086,,360,INSUFFICIENT_MATCHED_CONTROLS,EARLY_BUILD,RESTRICT,LYNUSDT,,2.2824536376604865
1784015099999,2026-07-14T07:30:00+00:00,1784014200000,2,failed_ignition,True,2026-07-14T07:44:59.999000+00:00,,15,48,False,720,0.0,,0,2.624821683309575,,720,INSUFFICIENT_MATCHED_CONTROLS,EARLY_BUILD,RESTRICT,LYNUSDT,,2.0256776034236923
1784015099999,2026-07-14T07:30:00+00:00,1784014200000,2,failed_ignition,True,2026-07-14T07:44:59.999000+00:00,,15,96,False,1440,0.0,,0,2.624821683309575,,1440,INSUFFICIENT_MATCHED_CONTROLS,EARLY_BUILD,RESTRICT,LYNUSDT,,1.797432239657648
1784025899999,2026-07-14T10:30:00+00:00,1784025000000,2,failed_ignition,True,2026-07-14T10:44:59.999000+00:00,,15,4,False,60,0.14204545454543638,,0,1.9602272727272663,,60,INSUFFICIENT_MATCHED_CONTROLS,CONFIRMED_BUILD,PASS,LYNUSDT,,1.9602272727272663
1784025899999,2026-07-14T10:30:00+00:00,1784025000000,2,failed_ignition,True,2026-07-14T10:44:59.999000+00:00,,15,6,False,90,0.14204545454543638,,0,1.9602272727272663,,90,INSUFFICIENT_MATCHED_CONTROLS,CONFIRMED_BUILD,PASS,LYNUSDT,,1.7897727272727204
1784025899999,2026-07-14T10:30:00+00:00,1784025000000,2,failed_ignition,True,2026-07-14T10:44:59.999000+00:00,,15,16,False,240,0.14204545454543638,,0,2.0454545454545503,,240,INSUFFICIENT_MATCHED_CONTROLS,CONFIRMED_BUILD,PASS,LYNUSDT,,1.6761363636363713
1784025899999,2026-07-14T10:30:00+00:00,1784025000000,2,failed_ignition,True,2026-07-14T10:44:59.999000+00:00,,15,24,False,360,0.14204545454543638,,0,2.0454545454545503,,360,INSUFFICIENT_MATCHED_CONTROLS,CONFIRMED_BUILD,PASS,LYNUSDT,,0.9943181818181657
1784025899999,2026-07-14T10:30:00+00:00,1784025000000,2,failed_ignition,True,2026-07-14T10:44:59.999000+00:00,,15,48,False,720,0.14204545454543638,,0,2.187500000000009,,720,INSUFFICIENT_MATCHED_CONTROLS,CONFIRMED_BUILD,PASS,LYNUSDT,,1.7329545454545459
1784025899999,2026-07-14T10:30:00+00:00,1784025000000,2,failed_ignition,True,2026-07-14T10:44:59.999000+00:00,,15,96,False,1440,0.14204545454543638,,0,2.187500000000009,,1440,INSUFFICIENT_MATCHED_CONTROLS,CONFIRMED_BUILD,PASS,LYNUSDT,,1.5056818181818032
1784097899999,2026-07-15T06:30:00+00:00,1784097000000,2,failed_ignition,True,2026-07-15T06:44:59.999000+00:00,15,,4,False,60,-0.530281886687145,,0,-0.11163829193412411,,60,INSUFFICIENT_MATCHED_CONTROLS,IGNITION_CANDIDATE,PASS,LYNUSDT,,-0.4186435947529876
1784097899999,2026-07-15T06:30:00+00:00,1784097000000,2,failed_ignition,True,2026-07-15T06:44:59.999000+00:00,15,,6,False,90,-0.530281886687145,,0,-0.11163829193412411,,90,INSUFFICIENT_MATCHED_CONTROLS,IGNITION_CANDIDATE,PASS,LYNUSDT,,-0.25118615685180146
1784097899999,2026-07-15T06:30:00+00:00,1784097000000,2,failed_ignition,True,2026-07-15T06:44:59.999000+00:00,15,150,16,False,240,-0.530281886687145,,0,0.11163829193412411,,240,INSUFFICIENT_MATCHED_CONTROLS,IGNITION_CANDIDATE,PASS,LYNUSDT,,-0.2790957298353436
1784097899999,2026-07-15T06:30:00+00:00,1784097000000,2,failed_ignition,True,2026-07-15T06:44:59.999000+00:00,15,150,24,False,360,-0.530281886687145,,0,1.4233882221601935,,360,INSUFFICIENT_MATCHED_CONTROLS,IGNITION_CANDIDATE,PASS,LYNUSDT,,0.8372871895059975
1784097899999,2026-07-15T06:30:00+00:00,1784097000000,2,failed_ignition,True,2026-07-15T06:44:59.999000+00:00,15,150,48,False,720,-0.530281886687145,,0,1.4233882221601935,,720,INSUFFICIENT_MATCHED_CONTROLS,IGNITION_CANDIDATE,PASS,LYNUSDT,,0.3907340217694788
1784097899999,2026-07-15T06:30:00+00:00,1784097000000,2,failed_ignition,True,2026-07-15T06:44:59.999000+00:00,15,150,96,False,1440,-5.4144571588054635,,0,1.4233882221601935,,1440,INSUFFICIENT_MATCHED_CONTROLS,IGNITION_CANDIDATE,PASS,LYNUSDT,,-4.63298911526654
1784102399999,2026-07-15T07:45:00+00:00,1784101500000,3,failed_ignition,True,2026-07-15T07:59:59.999000+00:00,45,15,4,False,60,-0.05606952621249883,,0,0.36445192038125906,,60,INSUFFICIENT_MATCHED_CONTROLS,EARLY_BUILD,RESTRICT,LYNUSDT,,0.36445192038125906
1784102399999,2026-07-15T07:45:00+00:00,1784101500000,3,failed_ignition,True,2026-07-15T07:59:59.999000+00:00,45,15,6,False,90,-0.05606952621249883,,0,0.5606952621250327,,90,INSUFFICIENT_MATCHED_CONTROLS,EARLY_BUILD,RESTRICT,LYNUSDT,,0.5606952621250327
1784102399999,2026-07-15T07:45:00+00:00,1784101500000,3,failed_ignition,True,2026-07-15T07:59:59.999000+00:00,45,15,16,False,240,-0.05606952621249883,,0,1.8783291281188497,,240,INSUFFICIENT_MATCHED_CONTROLS,EARLY_BUILD,RESTRICT,LYNUSDT,,1.4858424446313467
1784102399999,2026-07-15T07:45:00+00:00,1784101500000,3,failed_ignition,True,2026-07-15T07:59:59.999000+00:00,45,15,24,False,360,-0.05606952621249883,,0,1.8783291281188497,,360,INSUFFICIENT_MATCHED_CONTROLS,EARLY_BUILD,RESTRICT,LYNUSDT,,0.9531819456125579
1784102399999,2026-07-15T07:45:00+00:00,1784101500000,3,failed_ignition,True,2026-07-15T07:59:59.999000+00:00,45,15,48,False,720,-0.05606952621249883,,0,1.8783291281188497,,720,INSUFFICIENT_MATCHED_CONTROLS,EARLY_BUILD,RESTRICT,LYNUSDT,,1.2895991028875953
1784102399999,2026-07-15T07:45:00+00:00,1784101500000,3,failed_ignition,True,2026-07-15T07:59:59.999000+00:00,45,15,96,False,1440,-4.990187832912807,,0,1.8783291281188497,,1440,INSUFFICIENT_MATCHED_CONTROLS,EARLY_BUILD,RESTRICT,LYNUSDT,,-4.4575273338940296
1784103299999,2026-07-15T08:00:00+00:00,1784102400000,3,failed_ignition,True,2026-07-15T08:14:59.999000+00:00,30,15,4,False,60,-0.25181869054280437,,0,0.30777839955231645,,60,INSUFFICIENT_MATCHED_CONTROLS,CONFIRMED_BUILD,PASS,LYNUSDT,,0.30777839955231645
1784103299999,2026-07-15T08:00:00+00:00,1784102400000,3,failed_ignition,True,2026-07-15T08:14:59.999000+00:00,30,15,6,False,90,-0.25181869054280437,,0,0.36373810856182853,,90,INSUFFICIENT_MATCHED_CONTROLS,CONFIRMED_BUILD,PASS,LYNUSDT,,0.11191941801902416
1784103299999,2026-07-15T08:00:00+00:00,1784102400000,3,failed_ignition,True,2026-07-15T08:14:59.999000+00:00,30,15,16,False,240,-0.25181869054280437,,0,1.6787912702853847,,240,INSUFFICIENT_MATCHED_CONTROLS,CONFIRMED_BUILD,PASS,LYNUSDT,,1.1191941801902638
1784103299999,2026-07-15T08:00:00+00:00,1784102400000,3,failed_ignition,True,2026-07-15T08:14:59.999000+00:00,30,15,24,False,360,-0.25181869054280437,,0,1.6787912702853847,,360,INSUFFICIENT_MATCHED_CONTROLS,CONFIRMED_BUILD,PASS,LYNUSDT,,0.7274762171236571
1784103299999,2026-07-15T08:00:00+00:00,1784102400000,3,failed_ignition,True,2026-07-15T08:14:59.999000+00:00,30,15,48,False,720,-0.25181869054280437,,0,1.6787912702853847,,720,INSUFFICIENT_MATCHED_CONTROLS,CONFIRMED_BUILD,PASS,LYNUSDT,,1.0632344711807518
1784103299999,2026-07-15T08:00:00+00:00,1784102400000,3,failed_ignition,True,2026-07-15T08:14:59.999000+00:00,30,15,96,False,1440,-5.176273083379956,,0,1.6787912702853847,,1440,INSUFFICIENT_MATCHED_CONTROLS,CONFIRMED_BUILD,PASS,LYNUSDT,,-4.58869613878009
1784165399999,2026-07-16T01:15:00+00:00,1784164500000,3,failed_ignition,True,2026-07-16T01:29:59.999000+00:00,15,,4,False,60,-0.6129841181387485,,0,-0.22290331568680655,,60,INSUFFICIENT_MATCHED_CONTROLS,IGNITION_CANDIDATE,PASS,LYNUSDT,,-0.4179437169127831
1784165399999,2026-07-16T01:15:00+00:00,1784164500000,3,failed_ignition,True,2026-07-16T01:29:59.999000+00:00,15,,6,False,90,-0.6129841181387485,,0,-0.22290331568680655,,90,INSUFFICIENT_MATCHED_CONTROLS,IGNITION_CANDIDATE,PASS,LYNUSDT,,-0.4736695458344875
1784165399999,2026-07-16T01:15:00+00:00,1784164500000,3,failed_ignition,True,2026-07-16T01:29:59.999000+00:00,15,,16,False,240,-5.572582892170508,,0,-0.22290331568680655,,240,INSUFFICIENT_MATCHED_CONTROLS,IGNITION_CANDIDATE,PASS,LYNUSDT,,-4.764558372805783
1784165399999,2026-07-16T01:15:00+00:00,1784164500000,3,failed_ignition,True,2026-07-16T01:29:59.999000+00:00,15,,24,False,360,-5.572582892170508,,0,-0.22290331568680655,,360,INSUFFICIENT_MATCHED_CONTROLS,IGNITION_CANDIDATE,PASS,LYNUSDT,,-4.513792142658113
1784165399999,2026-07-16T01:15:00+00:00,1784164500000,3,failed_ignition,True,2026-07-16T01:29:59.999000+00:00,15,585,48,False,720,-5.572582892170508,,0,0.16717748676513544,,720,INSUFFICIENT_MATCHED_CONTROLS,IGNITION_CANDIDATE,PASS,LYNUSDT,,-0.6965728615213163
1784165399999,2026-07-16T01:15:00+00:00,1784164500000,3,failed_ignition,True,2026-07-16T01:29:59.999000+00:00,15,585,96,False,1440,-5.572582892170508,,0,0.4736695458344986,,1440,INSUFFICIENT_MATCHED_CONTROLS,IGNITION_CANDIDATE,PASS,LYNUSDT,,-0.6408470325996118
1784172599999,2026-07-16T03:15:00+00:00,1784171700000,4,accepted_expansion,True,2026-07-16T03:29:59.999000+00:00,15,,4,False,60,-5.096611593391199,,0,-1.4561747409689185,,60,INSUFFICIENT_MATCHED_CONTROLS,EARLY_BUILD,PASS,LYNUSDT,,-4.592551106132725
1784172599999,2026-07-16T03:15:00+00:00,1784171700000,4,accepted_expansion,True,2026-07-16T03:29:59.999000+00:00,15,,6,False,90,-5.096611593391199,,0,-1.4561747409689185,,90,INSUFFICIENT_MATCHED_CONTROLS,EARLY_BUILD,PASS,LYNUSDT,,-4.480537664519735
1784172599999,2026-07-16T03:15:00+00:00,1784171700000,4,accepted_expansion,True,2026-07-16T03:29:59.999000+00:00,15,,16,False,240,-5.096611593391199,,0,-1.4561747409689185,,240,INSUFFICIENT_MATCHED_CONTROLS,EARLY_BUILD,PASS,LYNUSDT,,-4.032483898067762
1784172599999,2026-07-16T03:15:00+00:00,1784171700000,4,accepted_expansion,True,2026-07-16T03:29:59.999000+00:00,15,345,24,False,360,-5.096611593391199,,0,0.44805376645198347,,360,INSUFFICIENT_MATCHED_CONTROLS,EARLY_BUILD,PASS,LYNUSDT,,-0.39204704564548276
1784172599999,2026-07-16T03:15:00+00:00,1784171700000,4,accepted_expansion,True,2026-07-16T03:29:59.999000+00:00,15,345,48,False,720,-5.096611593391199,,0,0.6720806496779641,,720,INSUFFICIENT_MATCHED_CONTROLS,EARLY_BUILD,PASS,LYNUSDT,,-0.28003360403247024
1784172599999,2026-07-16T03:15:00+00:00,1784171700000,4,accepted_expansion,True,2026-07-16T03:29:59.999000+00:00,15,345,96,False,1440,-5.096611593391199,,0,0.9801176141136958,,1440,INSUFFICIENT_MATCHED_CONTROLS,EARLY_BUILD,PASS,LYNUSDT,,-0.08401008120972886
1784176199999,2026-07-16T04:15:00+00:00,1784175300000,4,accepted_expansion,True,2026-07-16T04:29:59.999000+00:00,,15,4,False,60,0.1174053419430443,,0,0.32286469034341625,,60,INSUFFICIENT_MATCHED_CONTROLS,CONFIRMED_BUILD,PASS,LYNUSDT,,0.32286469034341625
1784176199999,2026-07-16T04:15:00+00:00,1784175300000,4,accepted_expansion,True,2026-07-16T04:29:59.999000+00:00,,15,6,False,90,0.1174053419430443,,0,0.32286469034341625,,90,INSUFFICIENT_MATCHED_CONTROLS,CONFIRMED_BUILD,PASS,LYNUSDT,,0.23481068388611082
1784176199999,2026-07-16T04:15:00+00:00,1784175300000,4,accepted_expansion,True,2026-07-16T04:29:59.999000+00:00,,15,16,False,240,0.029351335485761076,,0,0.5870267097152881,,240,INSUFFICIENT_MATCHED_CONTROLS,CONFIRMED_BUILD,PASS,LYNUSDT,,0.20545934840032753
1784176199999,2026-07-16T04:15:00+00:00,1784175300000,4,accepted_expansion,True,2026-07-16T04:29:59.999000+00:00,,15,24,False,360,0.029351335485761076,,0,5.312591722923399,,360,INSUFFICIENT_MATCHED_CONTROLS,CONFIRMED_BUILD,PASS,LYNUSDT,,4.461402993836194
1784176199999,2026-07-16T04:15:00+00:00,1784175300000,4,accepted_expansion,True,2026-07-16T04:29:59.999000+00:00,,15,48,False,720,0.029351335485761076,,0,5.8409157616671425,,720,INSUFFICIENT_MATCHED_CONTROLS,CONFIRMED_BUILD,PASS,LYNUSDT,,5.8409157616671425
1784176199999,2026-07-16T04:15:00+00:00,1784175300000,4,accepted_expansion,True,2026-07-16T04:29:59.999000+00:00,,15,96,False,1440,0.029351335485761076,,0,5.8409157616671425,,1440,INSUFFICIENT_MATCHED_CONTROLS,CONFIRMED_BUILD,PASS,LYNUSDT,,4.461402993836194
1784267999999,2026-07-17T05:45:00+00:00,1784267100000,4,accepted_expansion,True,2026-07-17T05:59:59.999000+00:00,15,,4,False,60,-1.7077267637177984,,0,-0.027995520716694866,,60,INSUFFICIENT_MATCHED_CONTROLS,IGNITION_CANDIDATE,PASS,LYNUSDT,,-1.7077267637177984
1784267999999,2026-07-17T05:45:00+00:00,1784267100000,4,accepted_expansion,True,2026-07-17T05:59:59.999000+00:00,15,90,6,False,90,-1.7077267637177984,,0,0.6718924972004325,,90,INSUFFICIENT_MATCHED_CONTROLS,IGNITION_CANDIDATE,PASS,LYNUSDT,,0.6718924972004325
1784267999999,2026-07-17T05:45:00+00:00,1784267100000,4,accepted_expansion,True,2026-07-17T05:59:59.999000+00:00,15,90,16,False,240,-1.7077267637177984,,0,0.8398656215005573,,240,INSUFFICIENT_MATCHED_CONTROLS,IGNITION_CANDIDATE,PASS,LYNUSDT,,0.643896976483771
1784267999999,2026-07-17T05:45:00+00:00,1784267100000,4,accepted_expansion,True,2026-07-17T05:59:59.999000+00:00,15,90,24,False,360,-1.7077267637177984,,0,1.147816349384101,,360,INSUFFICIENT_MATCHED_CONTROLS,IGNITION_CANDIDATE,PASS,LYNUSDT,,1.0358342665173437
1784267999999,2026-07-17T05:45:00+00:00,1784267100000,4,accepted_expansion,True,2026-07-17T05:59:59.999000+00:00,15,90,48,False,720,-1.7077267637177984,,0,1.3437849944009095,,720,INSUFFICIENT_MATCHED_CONTROLS,IGNITION_CANDIDATE,PASS,LYNUSDT,,-0.05599104143336753
1784267999999,2026-07-17T05:45:00+00:00,1784267100000,4,accepted_expansion,True,2026-07-17T05:59:59.999000+00:00,15,90,96,False,1440,-1.7077267637177984,,0,1.8477043673012394,,1440,INSUFFICIENT_MATCHED_CONTROLS,IGNITION_CANDIDATE,PASS,LYNUSDT,,1.5397536394176736
1784268899999,2026-07-17T06:00:00+00:00,1784268000000,4,accepted_expansion,True,2026-07-17T06:14:59.999000+00:00,15,,4,False,60,-1.680201624194888,,0,-0.05600672080648961,,60,INSUFFICIENT_MATCHED_CONTROLS,ACCEPTED_IGNITION,PASS,LYNUSDT,,-0.28003360403247024
1784268899999,2026-07-17T06:00:00+00:00,1784268000000,4,accepted_expansion,True,2026-07-17T06:14:59.999000+00:00,15,75,6,False,90,-1.680201624194888,,0,0.7000840100812145,,90,INSUFFICIENT_MATCHED_CONTROLS,ACCEPTED_IGNITION,PASS,LYNUSDT,,0.22402688322600284
1784268899999,2026-07-17T06:00:00+00:00,1784268000000,4,accepted_expansion,True,2026-07-17T06:14:59.999000+00:00,15,75,16,False,240,-1.680201624194888,,0,0.8961075329039447,,240,INSUFFICIENT_MATCHED_CONTROLS,ACCEPTED_IGNITION,PASS,LYNUSDT,,0.8961075329039447
1784268899999,2026-07-17T06:00:00+00:00,1784268000000,4,accepted_expansion,True,2026-07-17T06:14:59.999000+00:00,15,75,24,False,360,-1.680201624194888,,0,1.3721646597591786,,360,INSUFFICIENT_MATCHED_CONTROLS,ACCEPTED_IGNITION,PASS,LYNUSDT,,1.3721646597591786
