acco_ls_ratio,avg_quote_per_trade,avg_quote_per_trade_rank,close,close_time,funding_rate,global_ls_ratio,number_of_trades,number_of_trades_rank,oi,oi_change_pct,oi_rank,oi_value,oi_value_rank,posit_ls_ratio,price_abs_rank,price_change_pct,quote_volume,quote_volume_rank,rsi,source,taker_quote_imbalance_pct,timeframe,timestamp
0.6152,28.747931296296297,0.6078431372549019,0.04237,1783993499999,0.00011826,0.4641,594.0,0.1568627450980392,141099544.0,-0.08211421434454191,0.0,5997276.67523528,0.43137254901960786,2.6461,0.56,-0.32933427428840645,17076.27119,0.21568627450980393,48.27270842901436,BANKUSDT_15m_limit500_20260718_174346_enriched_candles.csv,-14.981926800847434,15m,1783992600000
0.62,20.071804514925375,0.09615384615384616,0.04238,1783994399999,0.00011826,0.4661,536.0,0.11538461538461539,141058437.0,-0.029133332989372818,0.0,5976645.97569,0.28846153846153844,2.6461,0.058823529411764705,0.02360160490915142,10758.48722,0.07692307692307693,48.531725922632006,BANKUSDT_15m_limit500_20260718_174346_enriched_candles.csv,-5.2509252318468675,15m,1783993500000
0.6173,29.23657976369495,0.6226415094339622,0.04196,1783995299999,0.00011826,0.4663,931.0,0.5849056603773585,141004020.0,-0.03857762864620806,0.0,5975750.3676,0.2830188679245283,2.6119,0.9423076923076923,-0.9910335063709419,27219.25576,0.5660377358490566,39.569701803505794,BANKUSDT_15m_limit500_20260718_174346_enriched_candles.csv,1.4805449625563216,15m,1783994400000
0.6173,31.507175284388868,0.7371134020618557,0.04246,1783997999999,0.00011826,0.4663,4958.0,0.7835051546391752,141004020.0,-0.24636746891627537,0.9175257731958762,5975750.3676,0.9510309278350515,2.6119,0.1937984496124031,0.18876828692779846,156212.57506,0.788659793814433,55.3565246190427,BANKUSDT_1h_limit500_20260719_170932_enriched_candles.csv,-4.5577774627076835,1h,1783994400000
0.6163,38.37325146413752,0.9259259259259259,0.04187,1783996199999,0.00011826,0.4611,1687.0,0.8888888888888888,140853119.0,-0.10701893463747059,0.0,5909481.33939548,0.037037037037037035,2.6205,0.4528301886792453,-0.21448999046711492,64735.67522,0.9259259259259259,37.95237696812782,BANKUSDT_15m_limit500_20260718_174346_enriched_candles.csv,-9.541126865533595,15m,1783995300000
0.6351,29.677402258606215,0.6181818181818182,0.0425,1783997099999,0.00011826,0.4706,1191.0,0.7636363636363637,140606002.0,-0.17544304432477453,0.0,5878287.0044136,0.0,2.6327,1.0,1.5046572725101681,35345.78609,0.7636363636363637,52.567261812060615,BANKUSDT_15m_limit500_20260718_174346_enriched_candles.csv,-16.393013343220854,15m,1783996200000
0.63,25.162626623150565,0.35714285714285715,0.04246,1783997999999,0.00011826,0.4682,1149.0,0.7321428571428571,140670073.0,0.04556775606208152,0.017857142857142856,5976619.85083567,0.32142857142857145,2.6227,0.21818181818181817,-0.09411764705883341,28911.85799,0.5892857142857143,51.734058620238116,BANKUSDT_15m_limit500_20260718_174346_enriched_candles.csv,15.384474673120103,15m,1783997100000
0.6281,23.446315269461078,0.2807017543859649,0.04264,1783998899999,0.00011826,0.4669,1503.0,0.8596491228070176,140683887.0,0.009820141345917577,0.03508771929824561,5973437.84202,0.2807017543859649,2.6328,0.6428571428571429,0.42392840320302216,35239.81185,0.7368421052631579,55.17702988063394,BANKUSDT_15m_limit500_20260718_174346_enriched_candles.csv,8.95771970473787,15m,1783998000000
0.6281,24.97264486208626,0.5449871465295629,0.04267,1784001599999,0.00011826,0.4669,3988.0,0.6915167095115681,140683887.0,-0.22703820784684137,0.8997429305912596,5973437.84202,0.9460154241645244,2.6328,0.48711340206185566,0.4945831370701814,99590.90771,0.6580976863753213,57.29957779590532,BANKUSDT_1h_limit500_20260719_170932_enriched_candles.csv,10.161321974760822,1h,1783998000000
0.6242,19.452176224000002,0.06896551724137931,0.04262,1783999799999,0.00011826,0.4631,625.0,0.1724137931034483,140755988.0,0.05125036103104108,0.05172413793103448,6004650.44808,0.5344827586206896,2.6322,0.07017543859649122,-0.046904315196993895,12157.61014,0.15517241379310345,54.71004602083671,BANKUSDT_15m_limit500_20260718_174346_enriched_candles.csv,-8.910916927954727,15m,1783998900000
0.6263,25.10266539489672,0.3728813559322034,0.04266,1784000699999,0.00011826,0.4654,823.0,0.4067796610169492,140758726.0,0.0019452103167338919,0.06779661016949153,5998454.2222989,0.5084745762711864,2.6345,0.22413793103448276,0.0938526513373894,20659.49362,0.3220338983050847,55.52084786975312,BANKUSDT_15m_limit500_20260718_174346_enriched_candles.csv,-14.834030767497582,15m,1783999800000
0.626,30.40886412729026,0.7,0.04267,1784001599999,0.00011826,0.4637,1037.0,0.65,140734562.0,-0.017166964128390028,0.05,6003736.41492,0.5333333333333333,2.632,0.03389830508474576,0.023441162681669958,31533.9921,0.6833333333333333,55.7342043400589,BANKUSDT_15m_limit500_20260718_174346_enriched_candles.csv,35.23518165655912,15m,1784000700000
0.6242,16.536420675675675,0.0,0.04259,1784002499999,5e-05,0.4622,666.0,0.19672131147540983,140722810.0,-0.008350471862061948,0.04918032786885246,6005292.4420822,0.5573770491803278,2.6306,0.4,-0.18748535270681765,11013.25617,0.09836065573770492,53.52233709548525,BANKUSDT_15m_limit500_20260718_174346_enriched_candles.csv,-4.397528238008834,15m,1784001600000
0.6242,23.259278465417868,0.4666666666666667,0.04255,1784005199999,5e-05,0.4622,2776.0,0.5641025641025641,140722810.0,0.02766699216947277,0.9025641025641026,6005292.4420822,0.9666666666666667,2.6306,0.30077120822622105,-0.28122802906023203,64567.75702,0.5512820512820513,55.80490644754753,BANKUSDT_1h_limit500_20260719_170932_enriched_candles.csv,-9.3036748328415,1h,1784001600000
0.6242,25.379955730595245,0.5068493150684932,0.04312,1784015999999,5e-05,0.4622,13927.0,0.6712328767123288,140722810.0,-0.7278460485558247,0.9383561643835616,6005292.4420822,0.9726027397260274,2.6306,0.5517241379310345,1.054605108975859,353466.64346,0.6438356164383562,69.00815576017357,BANKUSDT_4h_limit500_20260719_170921_enriched_candles.csv,2.919072487010405,4h,1784001600000
0.6273,22.129757575301205,0.20967741935483872,0.04267,1784003399999,5e-05,0.4658,664.0,0.1935483870967742,140637594.0,-0.06055592551058586,0.016129032258064516,5989755.12846,0.41935483870967744,2.6324,0.4098360655737705,0.18783752054472025,14694.15903,0.1935483870967742,55.42731831701811,BANKUSDT_15m_limit500_20260718_174346_enriched_candles.csv,-13.65477919426057,15m,1784002500000
0.6281,17.09529423076923,0.015873015873015872,0.04255,1784004299999,5e-05,0.4661,520.0,0.0873015873015873,140635934.0,-0.0011803387364506257,0.015873015873015872,6000935.30378,0.5238095238095238,2.6358,0.5645161290322581,-0.28122802906023203,8889.553,0.047619047619047616,51.985376287407526,BANKUSDT_15m_limit500_20260718_174346_enriched_candles.csv,-13.769560291726702,15m,1784003400000
0.6297,32.365862656587474,0.71875,0.04255,1784005199999,5e-05,0.4671,926.0,0.546875,140583090.0,-0.03757503398811313,0.0,5980878.4136133,0.375,2.639,0.015873015873015872,0.0,29970.78882,0.640625,51.985376287407526,BANKUSDT_15m_limit500_20260718_174346_enriched_candles.csv,-7.6486334536189275,15m,1784004300000
0.625,20.968657616666665,0.16923076923076924,0.04288,1784006099999,5e-05,0.4631,1200.0,0.7846153846153846,140632505.0,0.03515003120218019,0.03076923076923077,5986725.73785,0.4,2.6296,0.875,0.7755581668625222,25162.38914,0.5230769230769231,59.92279317487973,BANKUSDT_15m_limit500_20260718_174346_enriched_candles.csv,11.2148360169586,15m,1784005200000
0.625,21.599826517580873,0.3836317135549872,0.04289,1784008799999,5e-05,0.4631,3555.0,0.6521739130434783,140632505.0,-0.06417225466148757,0.8951406649616368,5986725.73785,0.959079283887468,2.6296,0.6461538461538462,0.7990599294947165,76787.38327,0.6086956521739131,59.0632022522339,BANKUSDT_1h_limit500_20260719_170932_enriched_candles.csv,-6.473120502781786,1h,1784005200000
0.6263,15.261124281345566,0.0,0.04267,1784006999999,5e-05,0.4622,654.0,0.19696969696969696,140666955.0,0.02449647042837011,0.07575757575757576,6029610.2525802,0.6515151515151515,2.6254,0.7230769230769231,-0.4897388059701524,9980.77528,0.07575757575757576,53.824911110591884,BANKUSDT_15m_limit500_20260718_174346_enriched_candles.csv,-46.486215247198714,15m,1784006100000
0.6244,27.529928036224973,0.5074626865671642,0.04291,1784007899999,5e-05,0.4643,1049.0,0.6716417910447762,140626504.0,-0.028756576126920397,0.029850746268656716,6000532.92568,0.5223880597014925,2.6243,0.8181818181818182,0.5624560581204419,28878.89451,0.5970149253731343,58.964446888978685,BANKUSDT_15m_limit500_20260718_174346_enriched_candles.csv,-10.718224303662922,15m,1784007000000
0.6213,19.578718312883435,0.11764705882352941,0.04289,1784008799999,5e-05,0.4633,652.0,0.19117647058823528,140790302.0,0.11647733203976607,0.19117647058823528,6041311.85882,0.7647058823529411,2.6194,0.08955223880597014,-0.04660918200884989,12765.32434,0.19117647058823528,58.3812795402418,BANKUSDT_15m_limit500_20260718_174346_enriched_candles.csv,-0.45021308091572665,15m,1784007900000
0.625,21.874520259019427,0.2463768115942029,0.0428,1784009699999,5e-05,0.4635,1081.0,0.6811594202898551,140721537.0,-0.04884214255042041,0.13043478260869565,6035546.72193,0.7246376811594203,2.6214,0.4411764705882353,-0.20983912333877308,23646.3564,0.463768115942029,55.71109156396041,BANKUSDT_15m_limit500_20260718_174346_enriched_candles.csv,-27.84193136833547,15m,1784008800000
0.625,29.60066686269685,0.6862244897959183,0.04231,1784012399999,5e-05,0.4635,4064.0,0.6989795918367347,140721537.0,0.06330826575264847,0.9005102040816326,6035546.72193,0.9744897959183674,2.6214,0.8286445012787724,-1.3522965726276426,120297.11013,0.7244897959183674,52.01785146035145,BANKUSDT_1h_limit500_20260719_170932_enriched_candles.csv,-10.152737182798038,1h,1784008800000
0.6247,34.96053160493827,0.8142857142857143,0.04253,1784010599999,5e-05,0.4674,810.0,0.35714285714285715,140664483.0,-0.04054390054025747,0.08571428571428572,6019550.87286744,0.5714285714285714,2.6239,0.8260869565217391,-0.6308411214953291,28318.0306,0.5857142857142857,48.538724254330944,BANKUSDT_15m_limit500_20260718_174346_enriched_candles.csv,15.085809886793475,15m,1784009700000
0.6265,30.807136495327104,0.7183098591549296,0.04254,1784011499999,5e-05,0.4667,856.0,0.4507042253521127,140622135.0,-0.03010568062159491,0.028169014084507043,5980528.62296445,0.3380281690140845,2.6232,0.05714285714285714,0.02351281448389475,26370.90884,0.5492957746478874,48.80162869364943,BANKUSDT_15m_limit500_20260718_174346_enriched_candles.csv,-5.076789458121685,15m,1784010600000
0.6308,31.861666127562643,0.7222222222222222,0.04231,1784012399999,5e-05,0.4686,1317.0,0.8472222222222222,140586636.0,-0.025244247642808304,0.013888888888888888,5977523.04170148,0.2916666666666667,2.6207,0.7746478873239436,-0.5406676069581562,41961.81429,0.8611111111111112,43.319902255102214,BANKUSDT_15m_limit500_20260718_174346_enriched_candles.csv,-20.4067817249758,15m,1784011500000
0.6383,26.300527791225417,0.4657534246575342,0.04271,1784013299999,5e-05,0.4706,1322.0,0.8493150684931506,140589524.0,0.0020542493100128567,0.0273972602739726,5948342.76044,0.136986301369863,2.6286,0.9305555555555556,0.9454029780193718,34769.29774,0.7671232876712328,53.17156479165838,BANKUSDT_15m_limit500_20260718_174346_enriched_candles.csv,29.58139959257054,15m,1784012400000
0.6383,25.99501501698754,0.5801526717557252,0.04312,1784015999999,5e-05,0.4706,3532.0,0.6437659033078881,140589524.0,-0.09381151088478923,0.8905852417302799,5948342.76044,0.9338422391857506,2.6286,0.8979591836734694,1.9144410304892334,91814.39304,0.6463104325699746,59.31654556951395,BANKUSDT_1h_limit500_20260719_170932_enriched_candles.csv,36.496577356233644,1h,1784012400000
0.6324,14.916976228070176,0.0,0.04271,1784014199999,5e-05,0.4663,570.0,0.12162162162162163,140491093.0,-0.070013040231931,0.0,5997671.53340068,0.4864864864864865,2.6305,0.02054794520547945,0.0,8502.67645,0.02702702702702703,53.17156479165838,BANKUSDT_15m_limit500_20260718_174346_enriched_candles.csv,-1.2843712287793811,15m,1784013300000
0.6345,30.390862000000002,0.6933333333333334,0.04292,1784015099999,5e-05,0.465,925.0,0.5333333333333333,140437306.0,-0.038284989355164,0.0,5998077.33926,0.49333333333333335,2.632,0.7027027027027027,0.49168812924373917,28111.54735,0.56,57.65312255587944,BANKUSDT_15m_limit500_20260718_174346_enriched_candles.csv,39.758433966104676,15m,1784014200000
0.6271,28.574645454545458,0.5921052631578947,0.04312,1784015999999,5e-05,0.4616,715.0,0.2894736842105263,140446422.0,0.006491152714072079,0.013157894736842105,6012265.5445815,0.5921052631578947,2.6298,0.6666666666666666,0.4659832246039164,20430.8715,0.3157894736842105,61.43817829422543,BANKUSDT_15m_limit500_20260718_174346_enriched_candles.csv,59.49996318071894,15m,1784015100000
