age_at_cutoff_minutes,age_prior_median,assessment_status,campaign_index,cutoff_time,cutoff_timestamp,historical_validity,missing_baselines,missing_current_context,oi_reset_magnitude_pct,oi_reset_prior_median,opposing_evidence,price_reset_magnitude_pct,price_reset_prior_median,prior_campaign_count,proposed_state,record_type,rule_id,supporting_evidence,symbol
135.0,,ABSTAIN_INSUFFICIENT_PRIOR_HISTORY,1,2026-07-13T23:00:00+00:00,1783983600000,,age|price_reset|oi_reset,price_reset_magnitude_pct|oi_reset_magnitude_pct,,,,,,0,,CAMPAIGN_IGNITION_CONTEXT,BANK_LONG_REBUILD_DEEP_RESET_CONTEXT,,BANKUSDT
15.0,135.0,ABSTAIN_INSUFFICIENT_PRIOR_HISTORY,2,2026-07-14T00:00:00+00:00,1783987200000,,age|price_reset|oi_reset,,0.49055686495192985,,,0.6107587502936274,,1,,CAMPAIGN_IGNITION_CONTEXT,BANK_LONG_REBUILD_DEEP_RESET_CONTEXT,,BANKUSDT
1275.0,75.0,ABSTAIN_INSUFFICIENT_PRIOR_HISTORY,3,2026-07-14T23:45:00+00:00,1784072700000,,price_reset|oi_reset,,0.8102476276513615,0.49055686495192985,,1.2316988147803798,0.6107587502936274,2,,CAMPAIGN_IGNITION_CONTEXT,BANK_LONG_REBUILD_DEEP_RESET_CONTEXT,,BANKUSDT
1590.0,135.0,FULL_HYPOTHESIS_CONTEXT,4,2026-07-18T15:15:00+00:00,1784387700000,,,,10.748591595275547,0.6504022463016457,,14.448713470718355,0.9212287825370036,3,,CAMPAIGN_IGNITION_CONTEXT,BANK_LONG_REBUILD_DEEP_RESET_CONTEXT,longer_than_prior_median|deeper_price_reset_than_prior_median|deeper_oi_reset_than_prior_median,BANKUSDT
