code_version,timestamp,time,symbol,open_time,open_time_str,close_time,close_time_str,is_closed_candle,open,high,low,close,close_change,close_change_pct,rsi,mark_open,mark_high,mark_low,mark_close,mark_close_change,mark_close_change_pct,mark_close_time,mark_close_time_str,mark_last_close_spread,mark_last_close_spread_pct,premium_index_open,premium_index_high,premium_index_low,premium_index_close,premium_index_close_change,premium_index_close_change_pct,premium_index_close_time,premium_index_close_time_str,number_of_trades,trades_change,trades_change_pct,volume,volume_change,volume_change_pct,quote_volume,quote_volume_change,quote_volume_change_pct,quote_volume_source,avg_base_per_trade,avg_quote_per_trade,price_range,price_range_pct,candle_body,candle_body_pct,candle_body_abs,candle_body_abs_pct,upper_wick,upper_wick_pct_of_range,lower_wick,lower_wick_pct_of_range,close_location_in_range,taker_buy_base_volume,taker_sell_base_volume,taker_buy_base_pct,taker_sell_base_pct,taker_buy_quote_volume,taker_buy_quote_change,taker_buy_quote_change_pct,taker_sell_quote_volume,taker_sell_quote_change,taker_sell_quote_change_pct,taker_buy_quote_pct,taker_sell_quote_pct,taker_buy_sell_base_ratio,taker_buy_sell_quote_ratio,taker_quote_imbalance,taker_quote_imbalance_pct,oi,oi_value,oi_change,oi_change_pct,oi_value_change,oi_value_change_pct,acco_ls_ratio,acco_ls_change,acco_ls_change_pct,acco_long_pct,acco_short_pct,posit_ls_ratio,posit_ls_change,posit_ls_change_pct,posit_long_pct,posit_short_pct,global_ls_ratio,global_ls_change,global_ls_change_pct,global_long_pct,global_short_pct,acco_posit_ls_spread,global_acco_ls_spread,global_posit_ls_spread,funding_time,funding_time_str,funding_rate,mark_price_at_funding
FINAL_REAL_MARK_PREMIUM_CLOSED_GUARD_2026_06_13,1782137700000,2026-06-22 14:15:00 UTC,BELUSDT,1782137700000,2026-06-22 14:15:00 UTC,1782138599999,2026-06-22 14:29:59 UTC,True,0.20308,0.20836,0.20152,0.20511,,,70.75760810478846,0.20311596,0.20818483,0.20186362,0.20489,,,1782138599999,2026-06-22 14:29:59 UTC,0.00021999999999999797,0.10737468885743472,0.0,0.00315921,-0.0033099,-0.00011243,,,1782138599999,2026-06-22 14:29:59 UTC,63022,,,12057391.0,,,2471724.63544,,,binance_kline_quote_asset_volume,191.3203484497477,39.22002848909904,0.006839999999999985,3.3681307858971756,0.0020299999999999763,0.9996060665747372,0.0020299999999999763,0.9996060665747372,0.003250000000000003,47.51461988304108,0.0015600000000000058,22.807017543859782,0.5248538011695891,6351955.0,5705436.0,52.681007027142115,47.31899297285789,1303097.82074,,,1168626.8146999998,,,52.7201858190822,47.279814180917796,1.113316317981658,1.1150675342620138,134471.00604000036,5.440371638164407,33466256.0,6791976.6552,,,,,0.8352,,,45.51,54.49,0.999,,,49.980000000000004,50.019999999999996,0.912,,,47.699999999999996,52.300000000000004,0.16379999999999995,0.07679999999999998,-0.08699999999999997,1782115200000,2026-06-22 08:00:00 UTC,-0.00014717,0.17085357
FINAL_REAL_MARK_PREMIUM_CLOSED_GUARD_2026_06_13,1782138600000,2026-06-22 14:30:00 UTC,BELUSDT,1782138600000,2026-06-22 14:30:00 UTC,1782139499999,2026-06-22 14:44:59 UTC,True,0.20498,0.21337,0.20484,0.20595,0.0008400000000000074,0.40953634635074226,71.25884770154873,0.20491149,0.21316917,0.20490706,0.20624,0.0013500000000000179,0.658890136170637,1782139499999,2026-06-22 14:44:59 UTC,-0.00029000000000001247,-0.14061287820016122,0.0,0.00225445,-0.00401794,-0.00136018,-0.00124775,1109.8016543627145,1782139499999,2026-06-22 14:44:59 UTC,76914,13892.0,22.043096061692744,15590091.0,3532700.0,29.29904155882479,3264916.99916,793192.3637200003,32.090644416739465,binance_kline_quote_asset_volume,202.69510102192058,42.44892996281561,0.00853000000000001,4.161381598204708,0.0009699999999999986,0.47321689920967835,0.0009699999999999986,0.47321689920967835,0.00742000000000001,86.9871043376319,0.00014000000000000123,1.6412661195779727,0.13012895662368096,7781511.0,7808580.0,49.91318524054799,50.08681475945201,1630371.36564,327273.54489999986,25.11504045906151,1634545.6335200001,465918.8188200004,39.86891392181577,49.936073905078224,50.063926094921776,0.996533428613141,0.9974462212651654,-4174.267880000174,-0.12785218984354374,33606820.0,6885701.3498,140564.0,0.42001710618600424,93724.69460000005,1.3799325197657084,0.8255,-0.009700000000000042,-1.1613984674329552,45.22,54.779999999999994,0.9934,-0.005600000000000049,-0.5605605605605655,49.830000000000005,50.17,0.9077,-0.0043000000000000815,-0.47149122807018434,47.58,52.42,0.16789999999999994,0.08219999999999994,-0.0857,1782115200000,2026-06-22 08:00:00 UTC,-0.00014717,0.17085357
FINAL_REAL_MARK_PREMIUM_CLOSED_GUARD_2026_06_13,1782139500000,2026-06-22 14:45:00 UTC,BELUSDT,1782139500000,2026-06-22 14:45:00 UTC,1782140399999,2026-06-22 14:59:59 UTC,True,0.20606,0.21236,0.20605,0.21064,0.00469,2.277251760135955,73.94427769867306,0.20615499,0.21205,0.20615499,0.21079,0.0045499999999999985,2.2061675717610543,1782140399999,2026-06-22 14:59:59 UTC,-0.00015000000000001124,-0.07116087100906648,-0.00114913,0.00191292,-0.0039082,0.0,0.00136018,-100.0,1782140399999,2026-06-22 14:59:59 UTC,62957,-13957.0,-18.14624125646826,11462417.0,-4127674.0,-26.476266238599887,2400600.85351,-864316.1456500003,-26.472836702200155,binance_kline_quote_asset_volume,182.0673952062519,38.130801237511314,0.006309999999999982,3.0622148888673117,0.004580000000000001,2.2226535960399887,0.004580000000000001,2.2226535960399887,0.0017199999999999993,27.258320126782948,9.999999999982245e-06,0.15847860538799166,0.7274167987321705,6108064.0,5354353.0,53.28774899744094,46.71225100255906,1279775.55713,-350595.8085099999,-21.504046004412867,1120825.2963799997,-513720.3371400004,-31.428938207965583,53.31063492953428,46.68936507046572,1.1407660271932014,1.1418153759228775,158950.26075000037,6.621269859068566,34002028.0,7012578.25472,395208.0,1.1759755906687988,126876.90491999965,1.8426141140101129,0.8142,-0.011299999999999977,-1.368867353119319,44.879999999999995,55.120000000000005,0.9821,-0.011299999999999977,-1.1375075498288683,49.55,50.449999999999996,0.9164,0.008700000000000041,0.9584664536741261,47.82,52.18000000000001,0.16789999999999994,0.10219999999999996,-0.06569999999999998,1782115200000,2026-06-22 08:00:00 UTC,-0.00014717,0.17085357
FINAL_REAL_MARK_PREMIUM_CLOSED_GUARD_2026_06_13,1782140400000,2026-06-22 15:00:00 UTC,BELUSDT,1782140400000,2026-06-22 15:00:00 UTC,1782141299999,2026-06-22 15:14:59 UTC,True,0.21073,0.21547,0.20529,0.20893,-0.0017099999999999893,-0.8118116217242639,71.32745476142132,0.21065,0.2148,0.20606,0.20863,-0.0021599999999999953,-1.0247165425304783,1782141299999,2026-06-22 15:14:59 UTC,0.0002999999999999947,0.1437952355845251,-0.0006361,0.00177627,-0.00546556,-0.00088055,-0.00088055,,1782141299999,2026-06-22 15:14:59 UTC,91023,28066.0,44.57963371825214,18703754.0,7241337.0,63.1746079382734,3943456.35491,1542855.5014000004,64.26955564662651,binance_kline_quote_asset_volume,205.4838227700691,43.32373526372456,0.010179999999999995,4.830826175675032,-0.001799999999999996,-0.8541735870545228,0.001799999999999996,0.8541735870545228,0.004739999999999994,46.56188605108052,0.0036400000000000043,35.75638506876234,0.3575638506876234,9152246.0,9551508.0,48.93266881076387,51.06733118923613,1931378.94697,651603.3898399998,50.91544265005913,2012077.4079400003,891252.1115600006,79.5174871979187,48.976805450508884,51.023194549491116,0.9581990613419368,0.9598929640323227,-80698.46097000036,-2.046389098982233,34587454.0,7290689.42866,585426.0,1.7217384798342026,278111.1739400001,3.965890487607894,0.7854,-0.028800000000000048,-3.5372144436256505,43.99,56.010000000000005,0.9793,-0.0028000000000000247,-0.2851033499643646,49.480000000000004,50.519999999999996,0.8734,-0.04300000000000004,-4.692274116106508,46.62,53.38,0.19389999999999996,0.08799999999999997,-0.1059,1782115200000,2026-06-22 08:00:00 UTC,-0.00014717,0.17085357
FINAL_REAL_MARK_PREMIUM_CLOSED_GUARD_2026_06_13,1782141300000,2026-06-22 15:15:00 UTC,BELUSDT,1782141300000,2026-06-22 15:15:00 UTC,1782142199999,2026-06-22 15:29:59 UTC,True,0.20888,0.22348,0.20769,0.2223,0.013369999999999993,6.399272483606946,77.9099020341132,0.20871033,0.22321255,0.20781,0.22237321,0.013743209999999978,6.58736039879211,1782142199999,2026-06-22 15:29:59 UTC,-7.320999999999023e-05,-0.0329221312225471,4.129e-05,0.00620068,-0.00446997,-0.00049049,0.00039006,-44.29731417863835,1782142199999,2026-06-22 15:29:59 UTC,120932,29909.0,32.85872801379871,28404388.0,9700634.0,51.86463637192833,6162779.27994,2219322.9250299996,56.278622743389036,binance_kline_quote_asset_volume,234.87900638375285,50.9606992354381,0.01579,7.55936422826503,0.013419999999999987,6.424741478360775,0.013419999999999987,6.424741478360775,0.0011800000000000144,7.473084230525741,0.0011899999999999966,7.536415452818218,0.9252691576947426,15238218.0,13166170.0,53.64740828072057,46.35259171927943,3307114.11006,1375735.16309,71.23072172078354,2855665.16988,843587.7619399996,41.92620813747317,53.66270573448474,46.337294265515254,1.1573766706642858,1.158088891142294,451448.9401799999,7.325411468969486,35238844.0,7355756.29656,651390.0,1.883312949256109,65066.867899999954,0.8924652261858724,0.7724,-0.013000000000000012,-1.6552075375604804,43.580000000000005,56.42,0.9825,0.0032000000000000917,0.3267640151128451,49.559999999999995,50.44,0.8525,-0.02089999999999992,-2.39294710327455,46.02,53.98,0.21010000000000006,0.08010000000000006,-0.13,1782115200000,2026-06-22 08:00:00 UTC,-0.00014717,0.17085357
FINAL_REAL_MARK_PREMIUM_CLOSED_GUARD_2026_06_13,1782142200000,2026-06-22 15:30:00 UTC,BELUSDT,1782142200000,2026-06-22 15:30:00 UTC,1782143099999,2026-06-22 15:44:59 UTC,True,0.2223,0.2286,0.2209,0.22305,0.0007500000000000007,0.33738191632928505,78.21207221804667,0.22231571,0.22798452,0.22129,0.22327655,0.0009033400000000025,0.40622699110203186,1782143099999,2026-06-22 15:44:59 UTC,-0.00022654999999999204,-0.10146609664113497,-0.00088596,0.00820041,-0.00989231,-0.00046804,2.2449999999999976e-05,-4.577055597463756,1782143099999,2026-06-22 15:44:59 UTC,134510,13578.0,11.22779743988357,31060050.0,2655662.0,9.349477975022733,6962897.20935,800117.9294100003,12.98306970062037,binance_kline_quote_asset_volume,230.91257155601815,51.7649037941417,0.007699999999999985,3.4637876743139833,0.0007500000000000007,0.33738191632928505,0.0007500000000000007,0.33738191632928505,0.005549999999999999,72.07792207792222,0.0013999999999999846,18.18181818181802,0.27922077922077787,15661845.0,15398205.0,50.42440369542226,49.57559630457774,3512821.9655,205707.85544000007,6.220162008146371,3450075.24385,594410.0739700003,20.815117971095273,50.45057911788315,49.54942088211685,1.0171214761720604,1.0181870588943966,62746.72164999973,0.9011582357663047,34815879.0,7742118.77220159,-422965.0,-1.2002805767408262,386362.47564159054,5.252518708678226,0.7319,-0.04049999999999998,-5.243397203521489,42.26,57.74,0.9789,-0.0036000000000000476,-0.36641221374046284,49.47,50.529999999999994,0.8426,-0.00990000000000002,-1.1612903225806475,45.73,54.269999999999996,0.247,0.11070000000000002,-0.13629999999999998,1782115200000,2026-06-22 08:00:00 UTC,-0.00014717,0.17085357
FINAL_REAL_MARK_PREMIUM_CLOSED_GUARD_2026_06_13,1782143100000,2026-06-22 15:45:00 UTC,BELUSDT,1782143100000,2026-06-22 15:45:00 UTC,1782143999999,2026-06-22 15:59:59 UTC,True,0.22313,0.2275,0.22299,0.22475,0.001700000000000007,0.7621609504595414,78.91608032675863,0.2233,0.22746374,0.22320424,0.22459102,0.001314470000000012,0.5887183405512187,1782143999999,2026-06-22 15:59:59 UTC,0.000158980000000003,0.07078644551327253,-0.00165058,0.00406712,-0.00349237,-0.00056328,-9.523999999999996e-05,20.34868814631227,1782143999999,2026-06-22 15:59:59 UTC,75469,-59041.0,-43.89339082596089,14717638.0,-16342412.0,-52.61553667814444,3311563.39002,-3651333.8193300003,-52.43986388922808,binance_kline_quote_asset_volume,195.01567531039234,43.879783620029414,0.004510000000000014,2.021243221440422,0.0016200000000000103,0.7260341504952316,0.0016200000000000103,0.7260341504952316,0.0027500000000000024,60.97560975609743,0.00014000000000000123,3.1042128603104393,0.39024390243902574,7397665.0,7319973.0,50.263941809140846,49.736058190859154,1665223.68017,-1847598.2853299999,-52.595841846685246,1646339.7098499998,-1803735.5340000005,-52.281049151472416,50.285121679640966,49.71487832035904,1.0106137003510804,1.0114702756709433,18883.970320000313,0.5702433592819212,36065838.0,8052655.8814989,1249959.0,3.590198024298051,310537.10929731,4.011009368808792,0.7088,-0.02310000000000001,-3.156168875529445,41.48,58.52,0.9711,-0.007800000000000029,-0.796812749003987,49.27,50.73,0.8159,-0.026700000000000057,-3.1687633515309823,44.93,55.06999999999999,0.2623,0.10709999999999997,-0.1552,1782115200000,2026-06-22 08:00:00 UTC,-0.00014717,0.17085357
FINAL_REAL_MARK_PREMIUM_CLOSED_GUARD_2026_06_13,1782144000000,2026-06-22 16:00:00 UTC,BELUSDT,1782144000000,2026-06-22 16:00:00 UTC,1782144899999,2026-06-22 16:14:59 UTC,True,0.22478,0.22711,0.21879,0.22107,-0.0036800000000000166,-1.6373748609566259,73.38804708593605,0.22466245,0.22687,0.21955,0.22117863,-0.003412390000000015,-1.5193795370803405,1782144899999,2026-06-22 16:14:59 UTC,-0.00010862999999999845,-0.049114148143515696,0.0,0.00149435,-0.00719039,-0.00098829,-0.00042500999999999997,75.45270558159352,1782144899999,2026-06-22 16:14:59 UTC,84975,9506.0,12.595900303435847,16502470.0,1784832.0,12.127163339660889,3686152.58584,374589.19582,11.311551424589753,binance_kline_quote_asset_volume,194.2038246543101,43.37925961565166,0.008319999999999994,3.7013969214342883,-0.003710000000000019,-1.6505027137645782,0.003710000000000019,1.6505027137645782,0.0023299999999999987,28.004807692307697,0.0022799999999999765,27.40384615384589,0.2740384615384589,8259550.0,8242920.0,50.05038639670304,49.94961360329696,1845743.59328,180519.91310999985,10.840580473343428,1840408.99256,194069.28271000017,11.78792454247988,50.07236000946478,49.92763999053522,1.0020174889480913,1.002898595226151,5334.600719999988,0.1447200189295566,37153347.0,8344308.09914394,1087509.0,3.0153437721314003,291652.2176450398,3.621813994499817,0.6952,-0.013599999999999945,-1.9187358916478479,41.010000000000005,58.989999999999995,0.9871,0.016000000000000014,1.6476161054474323,49.68,50.32,0.7915,-0.024399999999999977,-2.99056256894227,44.18,55.82,0.29189999999999994,0.09629999999999994,-0.1956,1782115200000,2026-06-22 08:00:00 UTC,-0.00014717,0.17085357
FINAL_REAL_MARK_PREMIUM_CLOSED_GUARD_2026_06_13,1782144900000,2026-06-22 16:15:00 UTC,BELUSDT,1782144900000,2026-06-22 16:15:00 UTC,1782145799999,2026-06-22 16:29:59 UTC,True,0.22105,0.2289,0.21804,0.22671,0.005640000000000006,2.551228117790748,76.14597424797408,0.22103578,0.22881867,0.21884817,0.22662459,0.00544596,2.4622451093037334,1782145799999,2026-06-22 16:29:59 UTC,8.541000000000798e-05,0.03768787844249734,-0.00129985,0.00174799,-0.00535463,-0.00078472,0.00020356999999999992,-20.598204980319533,1782145799999,2026-06-22 16:29:59 UTC,116136,31161.0,36.67078552515446,24534081.0,8031611.0,48.66914467955403,5481801.48028,1795648.89444,48.71336312386558,binance_kline_quote_asset_volume,211.25302231866087,47.20156954157195,0.01085999999999998,4.9129156299479675,0.005659999999999998,2.5605066726984838,0.005659999999999998,2.5605066726984838,0.0021899999999999975,20.165745856353603,0.003009999999999985,27.716390423572655,0.798342541436464,12772909.0,11761172.0,52.061901157006865,47.93809884299314,2855361.05,1009617.4567199999,54.69976763813914,2626440.43028,786031.43772,42.709606446045136,52.08800538056247,47.91199461943752,1.0860234847343444,1.0871600273437745,228920.61971999984,4.176010761124954,38274023.0,8460556.9870006,1120676.0,3.0163527393642355,116248.88785665948,1.3931519123627003,0.6795,-0.015700000000000047,-2.2583429228998915,40.46,59.540000000000006,1.0007,0.013599999999999945,1.377773275250729,50.019999999999996,49.980000000000004,0.7565,-0.03500000000000003,-4.42198357548958,43.07,56.93,0.32119999999999993,0.07699999999999996,-0.24419999999999997,1782144000002,2026-06-22 16:00:00 UTC,-0.00020698,0.22466245
FINAL_REAL_MARK_PREMIUM_CLOSED_GUARD_2026_06_13,1782145800000,2026-06-22 16:30:00 UTC,BELUSDT,1782145800000,2026-06-22 16:30:00 UTC,1782146699999,2026-06-22 16:44:59 UTC,True,0.2267,0.22756,0.21667,0.22046,-0.0062500000000000056,-2.756825900930707,67.76495570963345,0.22668529,0.22735232,0.21734325,0.2208175,-0.005807089999999987,-2.562427139967462,1782146699999,2026-06-22 16:44:59 UTC,-0.0003575000000000106,-0.16189840026266514,-8.556e-05,0.00171212,-0.00332532,-0.00160785,-0.00082313,104.8947395249261,1782146699999,2026-06-22 16:44:59 UTC,84677,-31459.0,-27.088069160294825,16819567.0,-7714514.0,-31.44407161613268,3719360.91489,-1762440.5653899997,-32.15075503427347,binance_kline_quote_asset_volume,198.63206065401468,43.92409880947601,0.01089000000000001,4.8037053374503795,-0.006240000000000023,-2.752536391707112,0.006240000000000023,2.752536391707112,0.0008599999999999997,7.897153351698795,0.003789999999999988,34.802571166207386,0.34802571166207386,8266373.0,8553194.0,49.14735914426335,50.85264085573665,1828429.80318,-1026931.2468199998,-35.96502259565388,1890931.11171,-735509.3185699999,-28.004035807946675,49.1597843021931,50.8402156978069,0.9664662113357887,0.9669468082983314,-62501.30853000004,-1.6804313956137948,38553506.0,8737172.49031254,279483.0,0.7302158960399852,276615.5033119414,3.2694715458681163,0.6734,-0.006099999999999994,-0.8977189109639433,40.239999999999995,59.760000000000005,0.9697,-0.030999999999999917,-3.097831517937436,49.230000000000004,50.77,0.7581,0.0016000000000000458,0.21150033046927244,43.120000000000005,56.879999999999995,0.2963,0.0847,-0.2116,1782144000002,2026-06-22 16:00:00 UTC,-0.00020698,0.22466245
